
Standard & Poors 500 Index,Last: 4121.4199,Change:  12.3099
"Date: April 11, 2023 at 3:46 PM EDT",Bid: 4120.7598,Ask: 4121.9702,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri May 19 2023,SPX230519C02250000,0,0,1874.9,1879.4,0,0,0.9994,0,0,2250.00,SPX230519P02250000,0.2,0,0.15,0.25,0,0.626,-0.0011,0,1010
Fri May 19 2023,SPX230519C02300000,0,0,1825.2,1829.7,0,0,0.9993,0,0,2300.00,SPX230519P02300000,0.3,0,0.2,0.3,0,0.6163,-0.0012,0,12964
Fri May 19 2023,SPX230519C02350000,0,0,1775.5,1780,0,0,0.9991,0,0,2350.00,SPX230519P02350000,0.46,0,0.25,0.3,0,0.6,-0.0014,0,7183
Fri May 19 2023,SPX230519C02400000,0,0,1725.8,1730.3,0,0,0.999,0,0,2400.00,SPX230519P02400000,0.35,0,0.25,0.35,0,0.5836,-0.0015,0,24869
Fri May 19 2023,SPX230519C02450000,0,0,1676.1,1680.6,0,0,0.9988,0,0,2450.00,SPX230519P02450000,0.3,-0.1,0.25,0.35,1,0.563,-0.0017,0,2547
Fri May 19 2023,SPX230519C02500000,0,0,1626.4,1630.9,0,0.4045,0.9986,0,0,2500.00,SPX230519P02500000,0.4,0,0.3,0.4,108,0.5502,-0.0019,0,10833
Fri May 19 2023,SPX230519C02550000,0,0,1576.7,1581.3,0,0.4508,0.9984,0,0,2550.00,SPX230519P02550000,0.4,-0.075,0.35,0.45,3,0.5367,-0.0021,0,1596
Fri May 19 2023,SPX230519C02575000,0,0,1551.9,1556.4,0,0.4739,0.9982,0,0,2575.00,SPX230519P02575000,0.45,-0.05,0.4,0.5,1,0.5326,-0.0023,0,935
Fri May 19 2023,SPX230519C02600000,0,0,1527.1,1531.6,0,0.4549,0.9981,0,0,2600.00,SPX230519P02600000,0.55,0,0.4,0.5,0,0.5225,-0.0024,0,14532
Fri May 19 2023,SPX230519C02625000,0,0,1502.2,1506.7,0,0.4674,0.998,0,0,2625.00,SPX230519P02625000,0.85,0,0.45,0.55,0,0.5178,-0.0025,0,1435
Fri May 19 2023,SPX230519C02650000,0,0,1477.4,1481.9,0,0.451,0.9978,0,0,2650.00,SPX230519P02650000,0.65,0,0.45,0.55,0,0.5079,-0.0027,0,2280
Fri May 19 2023,SPX230519C02675000,0,0,1452.6,1457.1,0,0.4584,0.9977,0,0,2675.00,SPX230519P02675000,0.6,-0.05,0.5,0.6,12,0.5027,-0.0028,0,2140
Fri May 19 2023,SPX230519C02700000,0,0,1427.7,1432.2,0,0.4613,0.9975,0,0,2700.00,SPX230519P02700000,0.55,-0.15,0.55,0.65,21,0.4972,-0.003,0,17764
Fri May 19 2023,SPX230519C02725000,0,0,1402.9,1407.4,0,0.4476,0.9973,0,0,2725.00,SPX230519P02725000,0.7,-0.025,0.55,0.65,515,0.4875,-0.0032,0,1990
Fri May 19 2023,SPX230519C02750000,0,0,1378.1,1382.6,0,0.4488,0.9971,0,1,2750.00,SPX230519P02750000,0.7,-0.075,0.6,0.7,261,0.4814,-0.0034,0,5779
Fri May 19 2023,SPX230519C02775000,0,0,1353.2,1357.7,0,0.4481,0.9969,0,10,2775.00,SPX230519P02775000,0.75,-0.05,0.65,0.75,31,0.4753,-0.0036,0,1841
Fri May 19 2023,SPX230519C02800000,0,0,1328.4,1332.9,0,0.4411,0.9967,0,86,2800.00,SPX230519P02800000,0.75,-0.1,0.7,0.8,306,0.469,-0.0038,0,13398
Fri May 19 2023,SPX230519C02825000,0,0,1303.6,1308.1,0,0.434,0.9965,0,0,2825.00,SPX230519P02825000,0.85,-0.05,0.75,0.8,20,0.461,-0.004,0,1519
Fri May 19 2023,SPX230519C02850000,0,0,1278.8,1283.3,0,0.4312,0.9962,0,0,2850.00,SPX230519P02850000,0.9,-0.05,0.8,0.85,20,0.4542,-0.0043,0,3043
Fri May 19 2023,SPX230519C02875000,0,0,1253.9,1258.4,0,0.4277,0.996,0,1,2875.00,SPX230519P02875000,0.95,-0.05,0.8,0.9,20,0.446,-0.0045,0,2379
Fri May 19 2023,SPX230519C02900000,0,0,1229.1,1233.6,0,0.4235,0.9957,0,2,2900.00,SPX230519P02900000,0.95,-0.125,0.85,0.95,100,0.4391,-0.0048,0,17433
Fri May 19 2023,SPX230519C02925000,0,0,1204.3,1208.8,0,0.4189,0.9954,0,0,2925.00,SPX230519P02925000,1,-0.15,0.9,1,66,0.432,-0.0051,0,1496
Fri May 19 2023,SPX230519C02950000,925.47,0,1179.5,1184,0,0.4138,0.995,0,38,2950.00,SPX230519P02950000,1.05,-0.15,1,1.05,115,0.4262,-0.0055,0,5089
Fri May 19 2023,SPX230519C02975000,1113.09,0,1154.7,1159.2,0,0.4056,0.9947,0,1,2975.00,SPX230519P02975000,1.25,0,1,1.1,0,0.4178,-0.0058,0,4068
Fri May 19 2023,SPX230519C03000000,1137.2,0,1129.9,1134.4,0,0.4,0.9943,0,26,3000.00,SPX230519P03000000,1.15,-0.175,1.1,1.2,42,0.4124,-0.0062,0,23785
Fri May 19 2023,SPX230519C03025000,0,0,1105.1,1109.6,0,0.3964,0.9939,0,0,3025.00,SPX230519P03025000,1.25,-0.15,1.15,1.25,2,0.4049,-0.0066,0,1950
Fri May 19 2023,SPX230519C03050000,863.4,0,1080.3,1084.8,0,0.3902,0.9934,0,53,3050.00,SPX230519P03050000,1.45,0,1.2,1.3,0,0.3973,-0.0071,0,4052
Fri May 19 2023,SPX230519C03075000,0,0,1055.5,1060,0,0.3837,0.9929,0,0,3075.00,SPX230519P03075000,1.55,0,1.3,1.4,0,0.3914,-0.0076,0,2954
Fri May 19 2023,SPX230519C03100000,854.08,0,1030.8,1035.2,0,0.377,0.9923,0,2,3100.00,SPX230519P03100000,1.44,-0.21,1.35,1.5,48,0.3846,-0.0082,0,23851
Fri May 19 2023,SPX230519C03125000,781.8,0,1006,1010.5,0,0.3702,0.9917,0,15,3125.00,SPX230519P03125000,1.54,-0.21,1.45,1.55,6,0.3775,-0.0088,0,5705
Fri May 19 2023,SPX230519C03140000,0,0,991.1,995.6,0,0.3687,0.9913,0,0,3140.00,SPX230519P03140000,1.8,0,1.5,1.65,0,0.3741,-0.0092,0,9
Fri May 19 2023,SPX230519C03150000,0,0,981.2,985.7,0,0.3648,0.991,0,1,3150.00,SPX230519P03150000,1.85,0,1.55,1.65,0,0.371,-0.0094,0,5447
Fri May 19 2023,SPX230519C03160000,0,0,971.3,975.8,0,0.3626,0.9908,0,0,3160.00,SPX230519P03160000,1.85,0,1.6,1.7,0,0.3686,-0.0097,0,13
Fri May 19 2023,SPX230519C03170000,0,0,961.4,965.9,0,0.3603,0.9905,0.0001,0,3170.00,SPX230519P03170000,3.8,0,1.65,1.75,0,0.3662,-0.01,0.0001,500
Fri May 19 2023,SPX230519C03175000,0,0,956.4,960.9,0,0.3592,0.9903,0.0001,4,3175.00,SPX230519P03175000,1.95,0,1.65,1.75,0,0.3642,-0.0102,0.0001,6196
Fri May 19 2023,SPX230519C03180000,0,0,951.5,956,0,0.3565,0.9902,0.0001,0,3180.00,SPX230519P03180000,1.95,0,1.7,1.8,0,0.3636,-0.0103,0.0001,7
Fri May 19 2023,SPX230519C03190000,0,0,941.6,946.1,0,0.3542,0.9898,0.0001,0,3190.00,SPX230519P03190000,2,0,1.7,1.85,0,0.3606,-0.0106,0.0001,8
Fri May 19 2023,SPX230519C03200000,711.03,0,931.7,936.2,0,0.3518,0.9895,0.0001,204,3200.00,SPX230519P03200000,1.9,-0.2,1.75,1.9,84,0.3579,-0.011,0.0001,16669
Fri May 19 2023,SPX230519C03210000,0,0,921.8,926.3,0,0.3493,0.9892,0.0001,0,3210.00,SPX230519P03210000,2.1,0,1.8,1.95,0,0.3553,-0.0113,0.0001,102
Fri May 19 2023,SPX230519C03220000,0,0,911.9,916.4,0,0.3469,0.9888,0.0001,0,3220.00,SPX230519P03220000,4.6,0,1.85,1.95,0,0.3523,-0.0117,0.0001,156
Fri May 19 2023,SPX230519C03225000,0,0,906.9,911.4,0,0.3469,0.9886,0.0001,78,3225.00,SPX230519P03225000,2.1,-0.15,1.9,2,36,0.3516,-0.0118,0.0001,4058
Fri May 19 2023,SPX230519C03230000,0,0,902,906.5,0,0.3444,0.9884,0.0001,0,3230.00,SPX230519P03230000,2.2,0,1.9,2,0,0.3496,-0.012,0.0001,54
Fri May 19 2023,SPX230519C03240000,739.99,0,892.1,896.6,0,0.3418,0.9881,0.0001,1,3240.00,SPX230519P03240000,2.25,0,1.95,2.05,0,0.347,-0.0124,0.0001,465
Fri May 19 2023,SPX230519C03250000,775.54,0,882.2,886.7,0,0.3405,0.9877,0.0001,109,3250.00,SPX230519P03250000,2.15,-0.225,2,2.15,260,0.3448,-0.0128,0.0001,6471
Fri May 19 2023,SPX230519C03260000,750.89,0,872.3,876.8,0,0.3378,0.9873,0.0001,1,3260.00,SPX230519P03260000,2.35,0,2.05,2.2,0,0.3421,-0.0132,0.0001,4413
Fri May 19 2023,SPX230519C03270000,740.96,0,862.4,866.9,0,0.3363,0.9868,0.0001,1,3270.00,SPX230519P03270000,3.1,0,2.1,2.25,0,0.3394,-0.0136,0.0001,1457
Fri May 19 2023,SPX230519C03275000,737.41,0,857.5,862,0,0.3338,0.9866,0.0001,12,3275.00,SPX230519P03275000,2.5,0,2.15,2.25,0,0.338,-0.0138,0.0001,3883
Fri May 19 2023,SPX230519C03280000,732.71,0,852.5,857,0,0.3335,0.9864,0.0001,22,3280.00,SPX230519P03280000,2.45,-0.125,2.2,2.3,2,0.337,-0.0141,0.0001,1052
Fri May 19 2023,SPX230519C03290000,722.92,0,842.6,847.1,0,0.3308,0.986,0.0001,8,3290.00,SPX230519P03290000,2.35,-0.3,2.25,2.35,1,0.3344,-0.0145,0.0001,350
Fri May 19 2023,SPX230519C03300000,794.63,0,832.8,837.2,0,0.328,0.9855,0.0001,15,3300.00,SPX230519P03300000,2.45,-0.25,2.3,2.4,441,0.3315,-0.015,0.0001,14983
Fri May 19 2023,SPX230519C03310000,704.99,0,822.9,827.4,0,0.3251,0.985,0.0001,4,3310.00,SPX230519P03310000,2.75,0,2.35,2.5,0,0.329,-0.0155,0.0001,528
Fri May 19 2023,SPX230519C03320000,655,0,813,817.5,0,0.3223,0.9845,0.0001,4,3320.00,SPX230519P03320000,2.5,-0.35,2.45,2.55,6,0.3265,-0.016,0.0001,1896
Fri May 19 2023,SPX230519C03325000,689.02,0,808.1,812.5,0,0.3218,0.9842,0.0001,52,3325.00,SPX230519P03325000,2.85,0,2.45,2.6,0,0.3251,-0.0163,0.0001,3048
Fri May 19 2023,SPX230519C03330000,683.46,0,803.1,807.6,0,0.3204,0.984,0.0001,4,3330.00,SPX230519P03330000,2.9,0,2.5,2.6,0,0.3236,-0.0165,0.0001,519
Fri May 19 2023,SPX230519C03340000,673.69,0,793.2,797.7,0,0.3184,0.9834,0.0001,4,3340.00,SPX230519P03340000,2.65,-0.375,2.55,2.7,447,0.3211,-0.0171,0.0001,1367
Fri May 19 2023,SPX230519C03350000,666.32,0,783.4,787.8,0,0.3154,0.9829,0.0001,12,3350.00,SPX230519P03350000,2.75,-0.35,2.65,2.75,300,0.3185,-0.0176,0.0001,8869
Fri May 19 2023,SPX230519C03360000,0,0,773.5,778,0,0.3124,0.9823,0.0001,0,3360.00,SPX230519P03360000,2.85,-0.35,2.7,2.85,3,0.3159,-0.0182,0.0001,276
Fri May 19 2023,SPX230519C03370000,0,0,763.6,768.1,0,0.3103,0.9817,0.0001,6,3370.00,SPX230519P03370000,2.98,-0.32,2.8,2.9,1,0.3133,-0.0188,0.0001,5042
Fri May 19 2023,SPX230519C03375000,0,0,758.7,763.2,0,0.3088,0.9814,0.0001,1,3375.00,SPX230519P03375000,3.05,-0.3,2.85,2.95,4,0.3122,-0.0191,0.0001,2481
Fri May 19 2023,SPX230519C03380000,0,0,753.8,758.2,0,0.3081,0.9811,0.0001,0,3380.00,SPX230519P03380000,3.3,0,2.9,3,0,0.3111,-0.0194,0.0001,1507
Fri May 19 2023,SPX230519C03390000,0,0,743.9,748.4,0,0.3058,0.9804,0.0001,0,3390.00,SPX230519P03390000,3.2,-0.3,3,3.1,4,0.3083,-0.0201,0.0001,243
Fri May 19 2023,SPX230519C03400000,620.32,0,734,738.5,0,0.3035,0.9797,0.0001,87,3400.00,SPX230519P03400000,3.27,-0.33,3,3.2,70,0.3055,-0.0208,0.0001,22191
Fri May 19 2023,SPX230519C03410000,521.7,0,724.2,728.7,0,0.3004,0.979,0.0001,16,3410.00,SPX230519P03410000,3.4,-0.3,3.1,3.3,4,0.3031,-0.0215,0.0001,451
Fri May 19 2023,SPX230519C03420000,738.36,0,714.3,718.8,0,0.2987,0.9783,0.0001,1,3420.00,SPX230519P03420000,3.98,0,3.2,3.4,0,0.3006,-0.0222,0.0001,164
Fri May 19 2023,SPX230519C03425000,596.92,0,709.4,713.9,0,0.2971,0.9779,0.0001,17,3425.00,SPX230519P03425000,3.59,-0.31,3.3,3.4,8,0.2994,-0.0226,0.0001,1963
Fri May 19 2023,SPX230519C03430000,0,0,704.5,709,0,0.2955,0.9775,0.0001,1,3430.00,SPX230519P03430000,3.9,0,3.3,3.5,0,0.2981,-0.023,0.0001,279
Fri May 19 2023,SPX230519C03440000,545.72,0,694.7,699.1,0,0.2937,0.9767,0.0001,1,3440.00,SPX230519P03440000,3.76,-0.34,3.4,3.6,2,0.2955,-0.0238,0.0001,207
Fri May 19 2023,SPX230519C03450000,486.7,0,684.8,689.3,0,0.2911,0.9758,0.0001,25,3450.00,SPX230519P03450000,3.85,-0.4,3.6,3.7,14,0.2936,-0.0247,0.0001,9522
Fri May 19 2023,SPX230519C03455000,0,0,679.9,684.4,0,0.2901,0.9754,0.0001,0,3455.00,SPX230519P03455000,4.2,0,3.6,3.8,0,0.2922,-0.0251,0.0001,71
Fri May 19 2023,SPX230519C03460000,0,0,675,679.4,0,0.2884,0.9749,0.0001,0,3460.00,SPX230519P03460000,4,-0.4,3.7,3.8,13,0.2909,-0.0256,0.0001,810
Fri May 19 2023,SPX230519C03465000,0,0,670.1,674.5,0,0.2874,0.9744,0.0002,0,3465.00,SPX230519P03465000,4.4,0,3.7,3.9,0,0.2895,-0.026,0.0002,77
Fri May 19 2023,SPX230519C03470000,0,0,665.2,669.6,0,0.2864,0.974,0.0002,0,3470.00,SPX230519P03470000,6,0,3.8,4,0,0.2888,-0.0265,0.0002,262
Fri May 19 2023,SPX230519C03475000,496.78,0,660.3,664.7,0,0.2854,0.9735,0.0002,27,3475.00,SPX230519P03475000,4.5,-0.1,3.9,4,973,0.2875,-0.027,0.0002,3862
Fri May 19 2023,SPX230519C03480000,0,0,655.4,659.8,0,0.2843,0.973,0.0002,1,3480.00,SPX230519P03480000,4.25,-0.45,3.9,4.1,130,0.2861,-0.0275,0.0002,323
Fri May 19 2023,SPX230519C03485000,0,0,650.5,654.9,0,0.2826,0.9725,0.0002,0,3485.00,SPX230519P03485000,4.7,0,4,4.2,0,0.2852,-0.028,0.0002,44
Fri May 19 2023,SPX230519C03490000,0,0,645.6,650,0,0.2815,0.972,0.0002,1,3490.00,SPX230519P03490000,4.55,-0.35,4.1,4.2,247,0.2838,-0.0285,0.0002,566
Fri May 19 2023,SPX230519C03495000,0,0,640.7,645.1,0,0.2804,0.9714,0.0002,0,3495.00,SPX230519P03495000,4.9,0,4.2,4.3,0,0.2824,-0.0291,0.0002,4
Fri May 19 2023,SPX230519C03500000,598,0,635.8,640.2,0,0.2792,0.9709,0.0002,54,3500.00,SPX230519P03500000,4.5,-0.6,4.2,4.4,62,0.2815,-0.0296,0.0002,22267
Fri May 19 2023,SPX230519C03505000,0,0,630.9,635.3,0,0.2781,0.9703,0.0002,0,3505.00,SPX230519P03505000,5,0,4.3,4.5,0,0.2806,-0.0302,0.0002,4
Fri May 19 2023,SPX230519C03510000,0,0,626,630.4,0,0.2769,0.9697,0.0002,0,3510.00,SPX230519P03510000,4.8,-0.5,4.4,4.5,256,0.2791,-0.0308,0.0002,5449
Fri May 19 2023,SPX230519C03515000,0,0,621.1,625.5,0,0.2758,0.9691,0.0002,0,3515.00,SPX230519P03515000,5.3,0,4.5,4.6,0,0.2782,-0.0314,0.0002,16
Fri May 19 2023,SPX230519C03520000,404,0,616.2,620.6,0,0.2751,0.9685,0.0002,16,3520.00,SPX230519P03520000,5,-0.5,4.5,4.7,246,0.2767,-0.032,0.0002,790
Fri May 19 2023,SPX230519C03525000,434.87,0,611.3,615.7,0,0.2739,0.9679,0.0002,37,3525.00,SPX230519P03525000,5.2,-0.4,4.6,4.8,6,0.2757,-0.0326,0.0002,2398
Fri May 19 2023,SPX230519C03530000,0,0,606.4,610.8,0,0.2732,0.9672,0.0002,0,3530.00,SPX230519P03530000,5.1,-0.6,4.7,4.9,4,0.2747,-0.0333,0.0002,2796
Fri May 19 2023,SPX230519C03535000,0,0,601.5,605.9,0,0.2719,0.9666,0.0002,0,3535.00,SPX230519P03535000,5.69,0,4.8,5,0,0.2737,-0.0339,0.0002,23
Fri May 19 2023,SPX230519C03540000,0,0,596.6,601.1,0,0.2706,0.9659,0.0002,1,3540.00,SPX230519P03540000,5.4,-0.5,4.9,5.1,22,0.2726,-0.0346,0.0002,622
Fri May 19 2023,SPX230519C03545000,0,0,591.8,596.2,0,0.2693,0.9652,0.0002,0,3545.00,SPX230519P03545000,5.9,0,5,5.2,0,0.2716,-0.0353,0.0002,35
Fri May 19 2023,SPX230519C03550000,420.03,0,586.9,591.3,0,0.2685,0.9645,0.0002,78,3550.00,SPX230519P03550000,5.49,-0.71,5.1,5.3,231,0.2705,-0.036,0.0002,11206
Fri May 19 2023,SPX230519C03555000,0,0,582,586.4,0,0.2677,0.9637,0.0002,0,3555.00,SPX230519P03555000,6,-0.3,5.2,5.4,45,0.2693,-0.0368,0.0002,187
Fri May 19 2023,SPX230519C03560000,434.61,0,577.2,581.6,0,0.2663,0.963,0.0002,2,3560.00,SPX230519P03560000,5.8,-0.6,5.3,5.5,264,0.2682,-0.0375,0.0002,6793
Fri May 19 2023,SPX230519C03565000,0,0,572.3,576.7,0,0.265,0.9622,0.0002,0,3565.00,SPX230519P03565000,6.4,0,5.4,5.6,0,0.2671,-0.0383,0.0002,47
Fri May 19 2023,SPX230519C03570000,0,0,567.4,571.8,0,0.2645,0.9614,0.0002,0,3570.00,SPX230519P03570000,6.29,-0.41,5.5,5.7,424,0.2659,-0.0391,0.0002,678
Fri May 19 2023,SPX230519C03575000,570.5,0,562.6,567,0,0.2631,0.9606,0.0002,115,3575.00,SPX230519P03575000,6.3,-0.6,5.6,5.8,90,0.2647,-0.0399,0.0002,4881
Fri May 19 2023,SPX230519C03580000,0,0,557.7,562.1,0,0.2626,0.9597,0.0002,16,3580.00,SPX230519P03580000,6.3,-0.7,5.7,5.9,10,0.2635,-0.0408,0.0002,1020
Fri May 19 2023,SPX230519C03585000,0,0,552.9,557.3,0,0.2611,0.9589,0.0003,0,3585.00,SPX230519P03585000,6.5,-0.6,5.9,6,5,0.2627,-0.0416,0.0003,49
Fri May 19 2023,SPX230519C03590000,0,0,548,552.4,0,0.2606,0.958,0.0003,3,3590.00,SPX230519P03590000,6.63,-0.67,6,6.2,3,0.2619,-0.0425,0.0003,696
Fri May 19 2023,SPX230519C03595000,0,0,543.2,547.6,0,0.2591,0.957,0.0003,0,3595.00,SPX230519P03595000,7.3,0,6.1,6.3,0,0.2606,-0.0435,0.0003,28
Fri May 19 2023,SPX230519C03600000,531.9,8.75,538.3,542.7,2,0.2584,0.9561,0.0003,196,3600.00,SPX230519P03600000,6.4,-1.2,6.2,6.4,646,0.2593,-0.0444,0.0003,14689
Fri May 19 2023,SPX230519C03605000,386.75,0,533.5,537.9,0,0.2573,0.9551,0.0003,1,3605.00,SPX230519P03605000,7.6,0,6.4,6.6,0,0.2588,-0.0454,0.0003,78
Fri May 19 2023,SPX230519C03610000,460.13,0,528.7,533,0,0.2562,0.9541,0.0003,4,3610.00,SPX230519P03610000,7.8,0,6.5,6.7,0,0.2575,-0.0464,0.0003,5279
Fri May 19 2023,SPX230519C03615000,430.89,0,523.9,528.2,0,0.2555,0.9531,0.0003,1,3615.00,SPX230519P03615000,8,0,6.7,6.8,0,0.2561,-0.0474,0.0003,443
Fri May 19 2023,SPX230519C03620000,341.3,0,519,523.4,0,0.2543,0.952,0.0003,17,3620.00,SPX230519P03620000,8.1,0,6.8,7,0,0.2555,-0.0485,0.0003,2105
Fri May 19 2023,SPX230519C03625000,364.44,0,514.2,518.6,0,0.2535,0.951,0.0003,88,3625.00,SPX230519P03625000,7.8,-0.7,7,7.1,179,0.2542,-0.0495,0.0003,3547
Fri May 19 2023,SPX230519C03630000,0,0,509.4,513.8,0,0.2526,0.9498,0.0003,2,3630.00,SPX230519P03630000,7.63,-1.07,7.1,7.3,6,0.2535,-0.0507,0.0003,1290
Fri May 19 2023,SPX230519C03635000,0,0,504.6,508.9,0,0.2514,0.9487,0.0003,7,3635.00,SPX230519P03635000,8.7,0,7.3,7.5,0,0.2528,-0.0518,0.0003,106
Fri May 19 2023,SPX230519C03640000,0,0,499.8,504.1,0,0.2505,0.9475,0.0003,7,3640.00,SPX230519P03640000,9.05,0,7.4,7.6,0,0.2513,-0.053,0.0003,1255
Fri May 19 2023,SPX230519C03645000,401.2,0,495,499.3,0,0.2496,0.9463,0.0003,1,3645.00,SPX230519P03645000,9.1,0,7.6,7.8,0,0.2506,-0.0542,0.0003,362
Fri May 19 2023,SPX230519C03650000,368.7,0,490.2,494.5,0,0.2486,0.9451,0.0003,477,3650.00,SPX230519P03650000,8,-1.55,7.8,8,209,0.2498,-0.0554,0.0003,16324
Fri May 19 2023,SPX230519C03655000,0,0,485.4,489.7,0,0.248,0.9438,0.0004,0,3655.00,SPX230519P03655000,9.4,0,8,8.2,0,0.2489,-0.0567,0.0003,135
Fri May 19 2023,SPX230519C03660000,348.01,0,480.6,484.9,0,0.2469,0.9425,0.0004,23,3660.00,SPX230519P03660000,9.8,0,8.1,8.4,0,0.2474,-0.058,0.0004,1146
Fri May 19 2023,SPX230519C03665000,0,0,475.9,480.2,0,0.2459,0.9411,0.0004,7,3665.00,SPX230519P03665000,8.91,-1.34,8.3,8.5,1,0.2465,-0.0594,0.0004,39
Fri May 19 2023,SPX230519C03670000,383.1,0,471.1,475.4,0,0.2448,0.9397,0.0004,1,3670.00,SPX230519P03670000,9.4,-1.1,8.5,8.7,122,0.2456,-0.0608,0.0004,1673
Fri May 19 2023,SPX230519C03675000,455.04,0,466.3,470.6,0,0.2444,0.9383,0.0004,298,3675.00,SPX230519P03675000,9.6,-1.1,8.7,8.9,36,0.2446,-0.0622,0.0004,4639
Fri May 19 2023,SPX230519C03680000,379,0,461.5,465.8,0,0.2432,0.9369,0.0004,13,3680.00,SPX230519P03680000,9.8,-1.2,8.9,9.2,22,0.2436,-0.0636,0.0004,450
Fri May 19 2023,SPX230519C03685000,445.86,0,456.8,461.1,0,0.242,0.9354,0.0004,1,3685.00,SPX230519P03685000,10.55,-0.7,9.2,9.4,3,0.2429,-0.0651,0.0004,60
Fri May 19 2023,SPX230519C03690000,428.8,0,452,456.3,0,0.2415,0.9338,0.0004,128,3690.00,SPX230519P03690000,10.3,-1.2,9.4,9.6,8,0.2422,-0.0667,0.0004,1523
Fri May 19 2023,SPX230519C03695000,0,0,447.3,451.6,0,0.2405,0.9323,0.0004,0,3695.00,SPX230519P03695000,11.6,0,9.6,9.8,0,0.2411,-0.0682,0.0004,274
Fri May 19 2023,SPX230519C03700000,426.8,0,442.6,446.8,0,0.2396,0.9306,0.0004,1009,3700.00,SPX230519P03700000,10.1,-2,9.8,10,1664,0.24,-0.0699,0.0004,19567
Fri May 19 2023,SPX230519C03705000,321.09,0,437.8,442.1,0,0.2386,0.929,0.0004,2,3705.00,SPX230519P03705000,11.1,-1.3,10.1,10.3,25,0.2394,-0.0715,0.0004,1306
Fri May 19 2023,SPX230519C03710000,310.12,0,433.1,437.4,0,0.2378,0.9273,0.0004,21,3710.00,SPX230519P03710000,11.3,-1.4,10.3,10.5,67,0.2382,-0.0732,0.0004,424
Fri May 19 2023,SPX230519C03715000,302.75,0,428.4,432.6,0,0.2371,0.9255,0.0004,9,3715.00,SPX230519P03715000,12.06,-0.94,10.6,10.8,97,0.2376,-0.075,0.0004,393
