
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:59 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 19 2024,SPX240419C04350000,257.36,7.41,255,257.6,18,0.179,0.4937,0.0005,296,4350.00,SPX240419P04350000,0,0,337.5,340.3,0,0.1787,-0.5093,0.0005,0
Fri Apr 19 2024,SPX240419C04375000,244.38,7.68,241.6,244.2,12,0.1768,0.4799,0.0006,3,4375.00,SPX240419P04375000,0,0,348,350.8,0,0.1766,-0.523,0.0006,0
Fri Apr 19 2024,SPX240419C04400000,231.41,7.61,228.5,231.1,2,0.1747,0.466,0.0006,1335,4400.00,SPX240419P04400000,491.36,0,358.7,361.6,0,0.1745,-0.537,0.0006,0
Fri Apr 19 2024,SPX240419C04425000,218.65,7.45,215.8,218.4,40,0.1725,0.4517,0.0006,93,4425.00,SPX240419P04425000,0,0,369.8,372.7,0,0.1723,-0.5512,0.0006,0
Fri Apr 19 2024,SPX240419C04450000,206.43,7.38,203.4,206,18,0.1704,0.4373,0.0006,1,4450.00,SPX240419P04450000,0,0,381.3,384.2,0,0.1703,-0.5656,0.0006,0
Fri Apr 19 2024,SPX240419C04475000,187.21,0,191.4,193.9,0,0.1683,0.4228,0.0006,93,4475.00,SPX240419P04475000,0,0,393.1,396.1,0,0.1682,-0.5802,0.0006,0
Fri Apr 19 2024,SPX240419C04500000,182.65,6.8,179.8,182.3,4,0.1662,0.408,0.0006,550,4500.00,SPX240419P04500000,0,0,405.3,408.3,0,0.1661,-0.5949,0.0006,0
Fri Apr 19 2024,SPX240419C04525000,175.3,0,168.5,171.1,0,0.1642,0.3932,0.0006,11,4525.00,SPX240419P04525000,0,0,417.9,420.9,0,0.1641,-0.6098,0.0006,0
Fri Apr 19 2024,SPX240419C04550000,111.53,0,157.7,160.2,0,0.1622,0.3783,0.0006,2,4550.00,SPX240419P04550000,428.75,-12.15,430.3,433.8,8,0.1619,-0.6247,0.0006,0
Fri Apr 19 2024,SPX240419C04575000,0,0,147.3,149.8,0,0.1602,0.3633,0.0006,0,4575.00,SPX240419P04575000,0,0,443.7,447.2,0,0.1599,-0.6396,0.0006,0
Fri Apr 19 2024,SPX240419C04600000,134,0,137.4,139.8,0,0.1583,0.3484,0.0006,63,4600.00,SPX240419P04600000,0,0,457.5,461.1,0,0.158,-0.6546,0.0006,0
Fri Apr 19 2024,SPX240419C04625000,0,0,127.9,130.3,0,0.1565,0.3335,0.0006,0,4625.00,SPX240419P04625000,0,0,471.8,475.3,0,0.1562,-0.6695,0.0006,0
Fri Apr 19 2024,SPX240419C04650000,122.46,0,118.8,121.2,0,0.1546,0.3186,0.0006,4,4650.00,SPX240419P04650000,509.79,0,486.5,490.1,0,0.1544,-0.6843,0.0006,1
Fri Apr 19 2024,SPX240419C04675000,0,0,110.2,112.5,0,0.1529,0.304,0.0006,0,4675.00,SPX240419P04675000,0,0,501.7,505.3,0,0.1526,-0.699,0.0006,0
Fri Apr 19 2024,SPX240419C04700000,92.8,0,102.1,104.4,0,0.1513,0.2894,0.0006,55,4700.00,SPX240419P04700000,0,0,517.4,520.9,0,0.1509,-0.7136,0.0006,0
Fri Apr 19 2024,SPX240419C04725000,0,0,94.5,96.6,0,0.1497,0.2751,0.0005,0,4725.00,SPX240419P04725000,0,0,533.5,537,0,0.1494,-0.7279,0.0005,0
Fri Apr 19 2024,SPX240419C04750000,84.52,0,87.3,89.3,0,0.1482,0.2611,0.0005,5,4750.00,SPX240419P04750000,0,0,550.1,553.6,0,0.1479,-0.7419,0.0005,0
Fri Apr 19 2024,SPX240419C04800000,71.7,0,74.2,76,0,0.1454,0.2339,0.0005,46,4800.00,SPX240419P04800000,608,0,582.8,589.1,0,0.1448,-0.7691,0.0005,3
Fri Apr 19 2024,SPX240419C04850000,0,0,62.8,64.2,0,0.1428,0.2081,0.0005,0,4850.00,SPX240419P04850000,0,0,618.9,625.3,0,0.1424,-0.7949,0.0005,0
Fri Apr 19 2024,SPX240419C04900000,56.11,0,53,54.2,0,0.1407,0.1841,0.0005,3,4900.00,SPX240419P04900000,809.91,0,656.6,663.1,0,0.1402,-0.8188,0.0005,1
Fri Apr 19 2024,SPX240419C05000000,37.25,1.05,37.6,38.6,2,0.1375,0.1422,0.0004,17,5000.00,SPX240419P05000000,763.55,0,736.3,743.1,0,0.1371,-0.8608,0.0004,2
Fri Apr 19 2024,SPX240419C05100000,27.73,0,26.8,27.7,0,0.1357,0.1088,0.0003,1,5100.00,SPX240419P05100000,0,0,820.7,827.7,0,0.1354,-0.8942,0.0003,0
Fri Apr 19 2024,SPX240419C05200000,19.05,0,19.3,20.2,0,0.135,0.0834,0.0003,1,5200.00,SPX240419P05200000,0,0,908.4,915.6,0,0.1348,-0.9196,0.0003,0
Fri Apr 19 2024,SPX240419C05300000,0,0,14.1,14.9,0,0.1351,0.0646,0.0002,0,5300.00,SPX240419P05300000,0,0,998.5,1005.7,0,0.1352,-0.9384,0.0002,0
Fri Apr 19 2024,SPX240419C05400000,10.55,0.25,10.6,11.2,4,0.1361,0.0506,0.0002,2,5400.00,SPX240419P05400000,0,0,1090.1,1097.4,0,0.1362,-0.9524,0.0002,0
Fri Apr 19 2024,SPX240419C05600000,4.63,0,6.3,6.8,0,0.1395,0.0319,0.0001,1,5600.00,SPX240419P05600000,0,0,1276,1283.4,0,0.1392,-0.971,0.0001,0
Fri Apr 19 2024,SPX240419C05800000,4.87,0,4,4.4,0,0.1439,0.0206,0.0001,3,5800.00,SPX240419P05800000,0,0,1463.9,1471.4,0,0.143,-0.9824,0.0001,0
Fri Apr 19 2024,SPX240419C06000000,0,0,2.55,2.9,0,0.1482,0.0136,0.0001,0,6000.00,SPX240419P06000000,0,0,1652.8,1660.3,0,0.1465,-0.9893,0.0001,0
Fri Apr 19 2024,SPX240419C06200000,1.35,0,1.7,2.1,0,0.1532,0.0094,0,2,6200.00,SPX240419P06200000,0,0,1842.3,1849.9,0,0.1504,-0.9936,0,0
Fri Apr 19 2024,SPX240419C06400000,0,0,1.15,1.5,0,0.1577,0.0067,0,0,6400.00,SPX240419P06400000,0,0,2032,2039.7,0,0.1523,-0.9962,0,0
Fri Apr 19 2024,SPX240419C06600000,0,0,0.75,1.1,0,0.1618,0.0051,0,0,6600.00,SPX240419P06600000,0,0,2222,2229.8,0,0.1547,-0.9979,0,0
