
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:57 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Oct 20 2023,SPX231020C02550000,0,0,1611.6,1616.9,0,0.3777,0.9754,0,0,2550.00,SPX231020P02550000,11.7,-0.95,11.8,12,4,0.3791,-0.0259,0,1325
Fri Oct 20 2023,SPX231020C02600000,0,0,1563.8,1569.1,0,0.3698,0.9731,0.0001,0,2600.00,SPX231020P02600000,13.8,0,12.7,12.9,0,0.3711,-0.0281,0.0001,7356
Fri Oct 20 2023,SPX231020C02650000,0,0,1516.1,1521.4,0,0.3621,0.9707,0.0001,0,2650.00,SPX231020P02650000,14.15,-0.55,13.6,13.9,8,0.3631,-0.0306,0.0001,479
Fri Oct 20 2023,SPX231020C02700000,0,0,1468.5,1473.8,0,0.3546,0.968,0.0001,0,2700.00,SPX231020P02700000,16.25,0,14.7,15,0,0.3556,-0.0333,0.0001,4648
Fri Oct 20 2023,SPX231020C02750000,0,0,1421,1426.3,0,0.3473,0.965,0.0001,0,2750.00,SPX231020P02750000,17.5,0,15.9,16.2,0,0.3482,-0.0362,0.0001,157
Fri Oct 20 2023,SPX231020C02775000,0,0,1397.3,1402.6,0,0.3437,0.9634,0.0001,0,2775.00,SPX231020P02775000,19.71,0,16.5,16.9,0,0.3446,-0.0378,0.0001,87
Fri Oct 20 2023,SPX231020C02800000,1343.53,0,1373.7,1378.9,0,0.3402,0.9617,0.0001,13,2800.00,SPX231020P02800000,20.55,0,17.2,17.5,0,0.3409,-0.0395,0.0001,6290
Fri Oct 20 2023,SPX231020C02825000,0,0,1350,1355.3,0,0.3367,0.96,0.0001,0,2825.00,SPX231020P02825000,19.95,0,17.8,18.2,0,0.3372,-0.0413,0.0001,875
Fri Oct 20 2023,SPX231020C02850000,0,0,1326.4,1331.6,0,0.333,0.9581,0.0001,0,2850.00,SPX231020P02850000,19.31,-0.74,18.6,19,9,0.3339,-0.0432,0.0001,1053
Fri Oct 20 2023,SPX231020C02875000,0,0,1302.8,1308.1,0,0.3297,0.9562,0.0001,0,2875.00,SPX231020P02875000,19.6,-1.3,19.4,19.7,180,0.3303,-0.0451,0.0001,336
Fri Oct 20 2023,SPX231020C02900000,0,0,1279.3,1284.5,0,0.3262,0.9541,0.0001,1,2900.00,SPX231020P02900000,21.05,-0.6,20.2,20.6,45,0.327,-0.0472,0.0001,2514
Fri Oct 20 2023,SPX231020C02925000,0,0,1255.8,1261,0,0.3228,0.9519,0.0001,0,2925.00,SPX231020P02925000,22.9,0,21,21.4,0,0.3234,-0.0493,0.0001,323
Fri Oct 20 2023,SPX231020C02950000,0,0,1232.4,1237.5,0,0.3194,0.9497,0.0001,0,2950.00,SPX231020P02950000,21.76,-1.79,22,22.3,2,0.3202,-0.0516,0.0001,390
Fri Oct 20 2023,SPX231020C02975000,0,0,1209,1214.1,0,0.3162,0.9473,0.0001,0,2975.00,SPX231020P02975000,22.7,-1.85,22.8,23.2,2,0.3166,-0.054,0.0001,23
Fri Oct 20 2023,SPX231020C03000000,1020.58,0,1185.6,1190.8,0,0.3129,0.9448,0.0001,2,3000.00,SPX231020P03000000,24.2,-1.4,23.9,24.2,2,0.3135,-0.0565,0.0001,1581
Fri Oct 20 2023,SPX231020C03025000,1067.22,0,1162.3,1167.4,0,0.3096,0.9421,0.0001,4,3025.00,SPX231020P03025000,27.71,0,24.8,25.2,0,0.31,-0.0591,0.0001,139
Fri Oct 20 2023,SPX231020C03050000,0,0,1139,1144.2,0,0.3064,0.9394,0.0001,0,3050.00,SPX231020P03050000,29.57,0,26,26.3,0,0.3069,-0.0619,0.0001,222
Fri Oct 20 2023,SPX231020C03075000,0,0,1115.8,1120.9,0,0.3031,0.9364,0.0001,0,3075.00,SPX231020P03075000,31.68,0,27,27.5,0,0.3036,-0.0648,0.0001,193
Fri Oct 20 2023,SPX231020C03100000,1064.11,0,1092.7,1097.8,0,0.3,0.9334,0.0001,27,3100.00,SPX231020P03100000,28.1,-2.2,28.4,28.7,1800,0.3007,-0.0679,0.0001,4449
Fri Oct 20 2023,SPX231020C03125000,0,0,1069.6,1074.7,0,0.2969,0.9302,0.0001,0,3125.00,SPX231020P03125000,31.53,0,29.5,30,0,0.2974,-0.0711,0.0001,1385
Fri Oct 20 2023,SPX231020C03150000,0,0,1046.6,1051.7,0,0.2938,0.9268,0.0002,0,3150.00,SPX231020P03150000,37.26,0,31,31.3,0,0.2945,-0.0745,0.0002,89
Fri Oct 20 2023,SPX231020C03175000,0,0,1023.7,1028.8,0,0.2909,0.9232,0.0002,0,3175.00,SPX231020P03175000,33.3,-1.3,32.3,32.8,1,0.2914,-0.078,0.0002,592
Fri Oct 20 2023,SPX231020C03200000,0,0,1000.9,1005.9,0,0.288,0.9195,0.0002,101,3200.00,SPX231020P03200000,33.62,-2.48,33.9,34.3,7,0.2886,-0.0818,0.0002,7854
Fri Oct 20 2023,SPX231020C03225000,0,0,978.1,983.1,0,0.285,0.9156,0.0002,0,3225.00,SPX231020P03225000,36.1,-1.75,35.3,35.9,5,0.2854,-0.0857,0.0002,272
Fri Oct 20 2023,SPX231020C03250000,920.52,0,955.4,960.4,0,0.2821,0.9114,0.0002,1,3250.00,SPX231020P03250000,39.7,0,37.1,37.5,0,0.2826,-0.0898,0.0002,1022
Fri Oct 20 2023,SPX231020C03275000,0,0,932.8,937.8,0,0.2792,0.9071,0.0002,0,3275.00,SPX231020P03275000,42.8,0,38.7,39.3,0,0.2797,-0.0941,0.0002,480
Fri Oct 20 2023,SPX231020C03300000,883.91,0,910.4,915.3,0,0.2765,0.9026,0.0002,7,3300.00,SPX231020P03300000,40.22,-3.08,40.7,41.2,24,0.277,-0.0986,0.0002,2189
Fri Oct 20 2023,SPX231020C03325000,948.88,0,888,892.8,0,0.2736,0.8979,0.0002,1,3325.00,SPX231020P03325000,44.05,-1.3,42.6,43.2,2000,0.2742,-0.1034,0.0002,1776
Fri Oct 20 2023,SPX231020C03350000,0,0,865.7,870.5,0,0.2709,0.8929,0.0002,2,3350.00,SPX231020P03350000,44.07,-3.43,44.7,45.2,1209,0.2715,-0.1083,0.0002,2577
Fri Oct 20 2023,SPX231020C03375000,817.29,0,843.5,848.3,0,0.2682,0.8877,0.0002,14,3375.00,SPX231020P03375000,47.18,-2.62,46.8,47.4,26,0.2687,-0.1135,0.0002,2246
Fri Oct 20 2023,SPX231020C03400000,741.4,0,821.4,826.2,0,0.2654,0.8823,0.0002,80,3400.00,SPX231020P03400000,49.4,-2.75,49.1,49.6,35,0.266,-0.1189,0.0002,7433
Fri Oct 20 2023,SPX231020C03425000,770.75,0,799.5,804.3,0,0.2629,0.8766,0.0003,2,3425.00,SPX231020P03425000,51.74,-2.96,51.4,52,214,0.2632,-0.1246,0.0003,2994
Fri Oct 20 2023,SPX231020C03450000,699.4,0,777.7,782.4,0,0.2602,0.8707,0.0003,50,3450.00,SPX231020P03450000,56.82,0,53.9,54.5,0,0.2606,-0.1306,0.0003,2410
Fri Oct 20 2023,SPX231020C03475000,661.47,0,756,760.7,0,0.2576,0.8645,0.0003,42,3475.00,SPX231020P03475000,60.34,0,56.5,57.2,0,0.258,-0.1368,0.0003,2525
Fri Oct 20 2023,SPX231020C03500000,631.62,0,734.5,739.1,0,0.255,0.858,0.0003,70,3500.00,SPX231020P03500000,58.64,-4.31,59.3,59.9,12,0.2553,-0.1432,0.0003,8072
Fri Oct 20 2023,SPX231020C03525000,547.06,0,713.1,717.7,0,0.2525,0.8512,0.0003,9,3525.00,SPX231020P03525000,61.74,-4.31,62.2,62.9,45,0.2528,-0.15,0.0003,1172
Fri Oct 20 2023,SPX231020C03550000,624.87,0,691.8,696.4,0,0.2499,0.8442,0.0003,41,3550.00,SPX231020P03550000,64.58,-4.62,65.2,65.9,35,0.2501,-0.1571,0.0003,1816
Fri Oct 20 2023,SPX231020C03575000,656.57,0,670.7,675.2,0,0.2473,0.8368,0.0003,582,3575.00,SPX231020P03575000,68.01,-4.64,68.4,69.1,272,0.2476,-0.1644,0.0003,927
Fri Oct 20 2023,SPX231020C03600000,622.8,0,649.7,654.2,0,0.2448,0.8291,0.0004,2073,3600.00,SPX231020P03600000,71,-5.1,71.8,72.5,184,0.245,-0.1721,0.0004,13147
Fri Oct 20 2023,SPX231020C03625000,602.16,0,628.9,633.4,0,0.2423,0.8211,0.0004,851,3625.00,SPX231020P03625000,76.15,-3.7,75.3,76.1,4,0.2425,-0.1801,0.0004,1307
Fri Oct 20 2023,SPX231020C03650000,596.07,0,608.3,612.7,0,0.2398,0.8128,0.0004,874,3650.00,SPX231020P03650000,79.7,-3.9,79,79.7,4,0.24,-0.1885,0.0004,3113
Fri Oct 20 2023,SPX231020C03675000,598.74,0,587.8,592.2,0,0.2372,0.8041,0.0004,660,3675.00,SPX231020P03675000,81.9,-5.8,82.9,83.6,5,0.2375,-0.1972,0.0004,3337
Fri Oct 20 2023,SPX231020C03700000,554.73,0,567.6,571.8,0,0.2347,0.795,0.0004,1045,3700.00,SPX231020P03700000,86.9,-4.95,86.9,87.6,74,0.2349,-0.2062,0.0004,9136
Fri Oct 20 2023,SPX231020C03725000,443.02,0,547.4,551.7,0,0.2322,0.7856,0.0004,2089,3725.00,SPX231020P03725000,91.68,-4.62,91.1,91.8,107,0.2323,-0.2156,0.0004,2669
Fri Oct 20 2023,SPX231020C03750000,506.53,0,529,530.5,0,0.2297,0.7758,0.0004,2746,3750.00,SPX231020P03750000,94.13,-6.67,95.5,96.2,28,0.2298,-0.2254,0.0004,6429
Fri Oct 20 2023,SPX231020C03775000,484.75,0,509.2,510.7,0,0.2271,0.7657,0.0005,72,3775.00,SPX231020P03775000,99,-6.65,100.1,100.8,1,0.2272,-0.2356,0.0005,756
Fri Oct 20 2023,SPX231020C03800000,476.74,0,489.6,491.1,0,0.2246,0.7551,0.0005,871,3800.00,SPX231020P03800000,103.33,-7.12,104.9,105.5,553,0.2246,-0.2462,0.0005,5001
Fri Oct 20 2023,SPX231020C03825000,397.81,0,470.2,471.8,0,0.222,0.7441,0.0005,403,3825.00,SPX231020P03825000,108.6,-7.1,109.8,110.5,42,0.222,-0.2572,0.0005,2322
Fri Oct 20 2023,SPX231020C03850000,445.29,1.29,451.1,452.6,10,0.2193,0.7327,0.0005,571,3850.00,SPX231020P03850000,117.42,-3.68,115,115.7,8,0.2194,-0.2686,0.0005,3122
Fri Oct 20 2023,SPX231020C03875000,433.67,8.42,432.1,433.7,32,0.2167,0.7209,0.0005,466,3875.00,SPX231020P03875000,119.62,-7.03,120.4,121.2,43,0.2168,-0.2804,0.0005,496
Fri Oct 20 2023,SPX231020C03900000,414.28,7.58,413.4,415,4,0.2141,0.7086,0.0005,1898,3900.00,SPX231020P03900000,125.4,-7.05,126,126.8,149,0.2141,-0.2927,0.0005,3248
Fri Oct 20 2023,SPX231020C03925000,395.59,7.24,394.9,396.5,6,0.2114,0.6959,0.0006,941,3925.00,SPX231020P03925000,132.21,-6.29,131.8,132.7,13,0.2114,-0.3054,0.0006,480
Fri Oct 20 2023,SPX231020C03950000,369.81,0,376.7,378.2,0,0.2087,0.6827,0.0006,1031,3950.00,SPX231020P03950000,138.3,-6.45,137.9,138.8,10,0.2087,-0.3185,0.0006,1046
Fri Oct 20 2023,SPX231020C03975000,337.72,0,358.7,360.2,0,0.2059,0.6691,0.0006,140,3975.00,SPX231020P03975000,147.4,-3.8,144.2,145.2,4,0.206,-0.3322,0.0006,410
Fri Oct 20 2023,SPX231020C04000000,336.25,1.2,340.9,342.5,71,0.2032,0.655,0.0006,6147,4000.00,SPX231020P04000000,149.74,-8.31,150.8,151.7,1044,0.2032,-0.3463,0.0006,6282
Fri Oct 20 2023,SPX231020C04025000,315.12,0,323.5,325,0,0.2004,0.6404,0.0006,619,4025.00,SPX231020P04025000,156.49,-8.41,157.7,158.7,6,0.2004,-0.3609,0.0006,416
Fri Oct 20 2023,SPX231020C04050000,299.5,0,306.3,307.9,0,0.1976,0.6253,0.0006,1405,4050.00,SPX231020P04050000,164.2,-8.2,164.9,165.8,67,0.1976,-0.376,0.0006,1903
Fri Oct 20 2023,SPX231020C04075000,278.34,0,289.4,291,0,0.1948,0.6097,0.0007,351,4075.00,SPX231020P04075000,172.21,-7.69,172.4,173.3,75,0.1948,-0.3915,0.0007,298
Fri Oct 20 2023,SPX231020C04100000,253.6,0,272.9,274.4,0,0.1919,0.5936,0.0007,3070,4100.00,SPX231020P04100000,179.99,-7.86,180.2,181,2,0.1919,-0.4076,0.0007,1815
Fri Oct 20 2023,SPX231020C04125000,257.9,6.55,256.7,258.3,50,0.1891,0.577,0.0007,138,4125.00,SPX231020P04125000,207.92,0,188.3,189.3,0,0.1891,-0.4242,0.0007,141
Fri Oct 20 2023,SPX231020C04150000,245.78,9.88,240.9,242.3,4,0.1862,0.5599,0.0007,2331,4150.00,SPX231020P04150000,206.5,0,196.8,197.8,0,0.1863,-0.4414,0.0007,512
Fri Oct 20 2023,SPX231020C04175000,220.66,0,225.6,226.9,0,0.1834,0.5422,0.0007,488,4175.00,SPX231020P04175000,232.11,0,205.7,206.8,0,0.1834,-0.459,0.0007,90
Fri Oct 20 2023,SPX231020C04200000,215.08,9.28,210.6,211.8,47,0.1806,0.524,0.0007,4844,4200.00,SPX231020P04200000,215.23,-8.27,215,216.1,500,0.1805,-0.4772,0.0007,1097
Fri Oct 20 2023,SPX231020C04225000,183.93,0,196.1,197.3,0,0.1778,0.5054,0.0008,585,4225.00,SPX231020P04225000,245.35,0,224.7,226,0,0.1778,-0.4959,0.0008,559
Fri Oct 20 2023,SPX231020C04250000,178.25,0,182,183.1,0,0.175,0.4862,0.0008,1305,4250.00,SPX231020P04250000,248.64,0,234.8,236.2,0,0.1749,-0.5151,0.0008,166
Fri Oct 20 2023,SPX231020C04275000,171.66,7.56,168.4,169.6,2,0.1723,0.4665,0.0008,414,4275.00,SPX231020P04275000,250,0,245.5,247,0,0.1722,-0.5348,0.0008,105
Fri Oct 20 2023,SPX231020C04300000,152.85,1.45,155.2,156.2,96,0.1694,0.4464,0.0008,6127,4300.00,SPX231020P04300000,342.4,0,256.8,258.2,0,0.1694,-0.5549,0.0008,454
Fri Oct 20 2023,SPX231020C04325000,140.14,1.29,142.7,143.9,2,0.1668,0.4259,0.0008,599,4325.00,SPX231020P04325000,325.34,0,268.5,270,0,0.1667,-0.5754,0.0008,8
Fri Oct 20 2023,SPX231020C04350000,128.09,0,130.7,131.8,0,0.1641,0.405,0.0008,1368,4350.00,SPX231020P04350000,287.05,-3.95,280.9,282.4,2,0.1641,-0.5962,0.0008,257
Fri Oct 20 2023,SPX231020C04375000,108.32,0,119.2,120.3,0,0.1615,0.384,0.0008,232,4375.00,SPX231020P04375000,371.58,0,293.7,295.3,0,0.1615,-0.6173,0.0008,3
Fri Oct 20 2023,SPX231020C04400000,106.93,1.48,108.4,109.3,20,0.1589,0.3628,0.0008,2844,4400.00,SPX231020P04400000,307.54,-10.31,307.2,308.8,8,0.1589,-0.6385,0.0008,21
Fri Oct 20 2023,SPX231020C04425000,99.05,3.75,98.2,99.2,7,0.1565,0.3416,0.0008,331,4425.00,SPX231020P04425000,459.38,0,321.3,322.9,0,0.1565,-0.6597,0.0008,23
Fri Oct 20 2023,SPX231020C04450000,88.11,0,88.6,89.6,0,0.1542,0.3205,0.0008,561,4450.00,SPX231020P04450000,111.13,0,336,337.6,0,0.1541,-0.6808,0.0008,9
Fri Oct 20 2023,SPX231020C04475000,78.11,1.01,79.7,80.6,48,0.1519,0.2996,0.0008,391,4475.00,SPX231020P04475000,438.76,0,351.4,353,0,0.1518,-0.7016,0.0008,11
Fri Oct 20 2023,SPX231020C04500000,70.7,1.6,71.4,72.2,25,0.1497,0.2791,0.0008,11052,4500.00,SPX231020P04500000,368.83,0,367.5,369.1,0,0.1497,-0.7222,0.0008,59
Fri Oct 20 2023,SPX231020C04525000,61.58,-0.02,63.7,64.7,750,0.1477,0.2591,0.0007,8011,4525.00,SPX231020P04525000,418.28,0,384.2,385.8,0,0.1477,-0.7422,0.0007,1
Fri Oct 20 2023,SPX231020C04550000,51.5,0,56.7,57.6,0,0.1458,0.2396,0.0007,6216,4550.00,SPX231020P04550000,510.33,0,400.1,404,0,0.1455,-0.7617,0.0007,2
Fri Oct 20 2023,SPX231020C04575000,49.51,0,50.3,51.1,0,0.144,0.2208,0.0007,12413,4575.00,SPX231020P04575000,0,0,417.9,422,0,0.1436,-0.7805,0.0007,0
Fri Oct 20 2023,SPX231020C04600000,45.2,2.35,44.5,45.2,47,0.1423,0.2027,0.0007,3333,4600.00,SPX231020P04600000,504.61,0,436.3,440.5,0,0.1418,-0.7985,0.0007,77
Fri Oct 20 2023,SPX231020C04650000,30.5,0,34.6,35.3,0,0.1394,0.1692,0.0006,296,4650.00,SPX231020P04650000,0,0,475,479.4,0,0.139,-0.832,0.0006,3
Fri Oct 20 2023,SPX231020C04700000,26.9,1.3,26.8,27.4,39,0.1372,0.1395,0.0005,5887,4700.00,SPX231020P04700000,617.83,0,515.7,520.3,0,0.1366,-0.8618,0.0005,11
Fri Oct 20 2023,SPX231020C04750000,20.1,0.35,20.7,21.2,46,0.1356,0.1139,0.0005,1619,4750.00,SPX231020P04750000,0,0,558.2,563,0,0.135,-0.8873,0.0005,0
Fri Oct 20 2023,SPX231020C04800000,15.8,0.5,16,16.5,21,0.1346,0.0925,0.0004,1566,4800.00,SPX231020P04800000,0,0,602.1,607.1,0,0.1339,-0.9087,0.0004,0
Fri Oct 20 2023,SPX231020C04900000,8.7,0,9.7,10.1,0,0.1339,0.061,0.0003,820,4900.00,SPX231020P04900000,0,0,693.2,698.3,0,0.1333,-0.9402,0.0003,1
Fri Oct 20 2023,SPX231020C05000000,5.7,-0.2,6.1,6.4,1,0.1349,0.041,0.0002,3565,5000.00,SPX231020P05000000,797.11,-5.49,786.9,792.1,1,0.1341,-0.9602,0.0002,1702
Fri Oct 20 2023,SPX231020C05100000,3.75,-0.1,3.9,4.2,2,0.1368,0.0282,0.0002,3113,5100.00,SPX231020P05100000,0,0,882.2,887.4,0,0.1363,-0.9731,0.0002,0
Fri Oct 20 2023,SPX231020C05200000,3.15,0,2.65,2.9,0,0.1398,0.0196,0.0001,377,5200.00,SPX231020P05200000,0,0,978.2,983.5,0,0.1386,-0.9816,0.0001,0
Fri Oct 20 2023,SPX231020C05300000,1.8,-0.05,1.85,2,2,0.1428,0.0138,0.0001,1,5300.00,SPX231020P05300000,0,0,1074.7,1080,0,0.1409,-0.9874,0.0001,0
Fri Oct 20 2023,SPX231020C05400000,1.65,0,1.3,1.45,0,0.1463,0.0099,0.0001,97,5400.00,SPX231020P05400000,1352.26,0,1171.5,1176.9,0,0.1438,-0.9914,0.0001,1
Fri Oct 20 2023,SPX231020C05600000,0.9,0,0.7,0.85,0,0.154,0.0053,0,2834,5600.00,SPX231020P05600000,0,0,1365.6,1371,0,0.1477,-0.9959,0,0
Fri Oct 20 2023,SPX231020C05800000,0.65,0,0.35,0.55,0,0.1613,0.0032,0,321,5800.00,SPX231020P05800000,0,0,1560,1565.4,0,0.1452,-0.998,0,0
Fri Oct 20 2023,SPX231020C06000000,0.3,0,0.15,0.35,0,0.1671,0.0022,0,228,6000.00,SPX231020P06000000,0,0,1754.6,1759.9,0,0,-0.999,0,4
Fri Oct 20 2023,SPX231020C06200000,0.1,0,0.1,0.25,0,0.1755,0.0016,0,230,6200.00,SPX231020P06200000,0,0,1949.2,1954.6,0,0,-0.9996,0,0
Fri Oct 20 2023,SPX231020C06400000,0.2,0,0.05,0.2,0,0.1835,0.0013,0,382,6400.00,SPX231020P06400000,0,0,2143.8,2149.3,0,0,-1,0,0
Fri Oct 20 2023,SPX231020C06600000,0.1,0,0,0.15,0,0.1884,0.001,0,379,6600.00,SPX231020P06600000,2513.27,0,2338.5,2344,0,0,-1,0,2
Fri Oct 20 2023,SPX231020C06800000,0.1,0,0,0.1,0,0.194,0.0008,0,417,6800.00,SPX231020P06800000,2719.06,0,2533.2,2538.7,0,0,-1,0,20
