
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:58 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 15 2023,SPX231215C02000000,2120.9,0,2145.6,2151.5,0,0.4382,0.9882,0,2530,2000.00,SPX231215P02000000,7.71,-0.39,7.5,7.7,1201,0.4437,-0.0133,0,23577
Fri Dec 15 2023,SPX231215C02050000,0,0,2097.8,2103.7,0,0.4298,0.9871,0,7,2050.00,SPX231215P02050000,9.7,0,8,8.3,0,0.435,-0.0145,0,2348
Fri Dec 15 2023,SPX231215C02100000,1883.14,0,2050.1,2056,0,0.422,0.9858,0,1,2100.00,SPX231215P02100000,9.85,0,8.7,8.9,0,0.427,-0.0157,0,12132
Fri Dec 15 2023,SPX231215C02150000,1895.9,0,2002.5,2008.4,0,0.4148,0.9844,0,14,2150.00,SPX231215P02150000,11.05,0,9.3,9.6,0,0.4188,-0.0171,0,1968
Fri Dec 15 2023,SPX231215C02200000,1957.25,12.5,1954.9,1960.7,1,0.4069,0.983,0,33,2200.00,SPX231215P02200000,11.25,0,10,10.3,0,0.4107,-0.0186,0,24207
Fri Dec 15 2023,SPX231215C02250000,0,0,1907.3,1913.2,0,0.3995,0.9814,0,3,2250.00,SPX231215P02250000,10.85,-0.85,10.8,11.1,12,0.4031,-0.0202,0,6248
Fri Dec 15 2023,SPX231215C02300000,0,0,1859.8,1865.7,0,0.3922,0.9796,0,0,2300.00,SPX231215P02300000,11.97,-0.58,11.6,11.9,204,0.3954,-0.0219,0,14161
Fri Dec 15 2023,SPX231215C02350000,0,0,1812.4,1818.2,0,0.3849,0.9778,0,6,2350.00,SPX231215P02350000,15.4,0,12.5,12.8,0,0.3878,-0.0237,0,3197
Fri Dec 15 2023,SPX231215C02400000,0,0,1765,1770.9,0,0.3779,0.9758,0,5,2400.00,SPX231215P02400000,13.5,-1,13.5,13.8,5,0.3807,-0.0257,0,14039
Fri Dec 15 2023,SPX231215C02450000,0,0,1717.8,1723.6,0,0.3711,0.9736,0,7,2450.00,SPX231215P02450000,15,-0.6,14.5,14.8,60,0.3733,-0.0279,0,3189
Fri Dec 15 2023,SPX231215C02500000,1660.85,0,1670.6,1676.4,0,0.3643,0.9713,0.0001,4244,2500.00,SPX231215P02500000,15.9,-0.85,15.6,15.9,11005,0.3662,-0.0302,0.0001,30666
Fri Dec 15 2023,SPX231215C02550000,0,0,1623.5,1629.2,0,0.3574,0.9687,0.0001,5,2550.00,SPX231215P02550000,21.1,0,16.8,17.2,0,0.3594,-0.0328,0.0001,7500
Fri Dec 15 2023,SPX231215C02575000,0,0,1599.9,1605.7,0,0.354,0.9674,0.0001,0,2575.00,SPX231215P02575000,32.55,0,17.4,17.8,0,0.3558,-0.0342,0.0001,922
Fri Dec 15 2023,SPX231215C02600000,1537.25,0,1576.5,1582.2,0,0.3508,0.9659,0.0001,356,2600.00,SPX231215P02600000,18.47,-0.93,18.1,18.5,5400,0.3526,-0.0356,0.0001,20726
Fri Dec 15 2023,SPX231215C02625000,0,0,1553,1558.8,0,0.3476,0.9644,0.0001,1,2625.00,SPX231215P02625000,20.64,0,18.8,19.2,0,0.3493,-0.0371,0.0001,2008
Fri Dec 15 2023,SPX231215C02650000,0,0,1529.6,1535.3,0,0.3444,0.9629,0.0001,2,2650.00,SPX231215P02650000,20,-0.85,19.5,19.9,154,0.3459,-0.0386,0.0001,3970
Fri Dec 15 2023,SPX231215C02675000,0,0,1506.2,1511.9,0,0.3412,0.9613,0.0001,0,2675.00,SPX231215P02675000,25.14,0,20.3,20.7,0,0.3427,-0.0403,0.0001,1599
Fri Dec 15 2023,SPX231215C02700000,1478.62,0,1482.8,1488.5,0,0.3379,0.9596,0.0001,9,2700.00,SPX231215P02700000,21.35,-1.2,21.1,21.5,11010,0.3395,-0.042,0.0001,21745
Fri Dec 15 2023,SPX231215C02725000,0,0,1459.5,1465.2,0,0.3349,0.9578,0.0001,0,2725.00,SPX231215P02725000,25.12,0,21.9,22.3,0,0.3362,-0.0437,0.0001,1085
Fri Dec 15 2023,SPX231215C02750000,0,0,1436.2,1441.9,0,0.3318,0.956,0.0001,1,2750.00,SPX231215P02750000,25.4,0,22.7,23.2,0,0.333,-0.0456,0.0001,7978
Fri Dec 15 2023,SPX231215C02775000,0,0,1412.9,1418.6,0,0.3286,0.954,0.0001,1,2775.00,SPX231215P02775000,27.6,0,23.6,24.1,0,0.3299,-0.0475,0.0001,2012
Fri Dec 15 2023,SPX231215C02800000,1363.5,0,1389.7,1395.4,0,0.3257,0.952,0.0001,230,2800.00,SPX231215P02800000,24.55,-1.7,24.6,25,8384,0.3269,-0.0495,0.0001,53932
Fri Dec 15 2023,SPX231215C02825000,0,0,1366.5,1372.2,0,0.3226,0.9499,0.0001,1,2825.00,SPX231215P02825000,26.61,-0.64,25.6,26,16,0.3239,-0.0517,0.0001,2398
Fri Dec 15 2023,SPX231215C02850000,0,0,1343.4,1349,0,0.3196,0.9477,0.0001,5,2850.00,SPX231215P02850000,27,-1.3,26.6,27,208,0.3208,-0.0539,0.0001,3380
Fri Dec 15 2023,SPX231215C02875000,0,0,1320.3,1325.9,0,0.3166,0.9454,0.0001,0,2875.00,SPX231215P02875000,29.3,0,27.7,28.1,0,0.3178,-0.0562,0.0001,3103
Fri Dec 15 2023,SPX231215C02900000,1267.91,0,1297.2,1302.8,0,0.3136,0.9429,0.0001,13,2900.00,SPX231215P02900000,28.7,-1.95,28.8,29.2,50,0.3148,-0.0586,0.0001,32055
Fri Dec 15 2023,SPX231215C02925000,0,0,1274.2,1279.8,0,0.3107,0.9404,0.0001,3,2925.00,SPX231215P02925000,29.8,-2.05,29.9,30.4,3,0.3119,-0.0611,0.0001,4260
Fri Dec 15 2023,SPX231215C02950000,1258.26,0,1251.3,1256.9,0,0.308,0.9378,0.0001,2,2950.00,SPX231215P02950000,32.1,-1.05,31.2,31.6,50,0.309,-0.0638,0.0001,20291
Fri Dec 15 2023,SPX231215C02975000,0,0,1228.4,1234,0,0.3051,0.935,0.0001,7,2975.00,SPX231215P02975000,36.31,0,32.4,32.9,0,0.3061,-0.0665,0.0001,4824
Fri Dec 15 2023,SPX231215C03000000,1174.6,0,1205.6,1211.1,0,0.3023,0.9321,0.0001,26485,3000.00,SPX231215P03000000,33.53,-2.32,33.8,34.2,122,0.3033,-0.0694,0.0001,56392
Fri Dec 15 2023,SPX231215C03025000,1154.36,0,1182.8,1188.4,0,0.2995,0.9291,0.0001,47,3025.00,SPX231215P03025000,38.9,0,35.2,35.6,0,0.3005,-0.0724,0.0001,2064
Fri Dec 15 2023,SPX231215C03050000,0,0,1160.1,1165.6,0,0.2967,0.926,0.0001,9,3050.00,SPX231215P03050000,37.5,-1.35,36.7,37.1,5,0.2978,-0.0756,0.0001,5614
Fri Dec 15 2023,SPX231215C03075000,0,0,1137.5,1143,0,0.2941,0.9227,0.0001,1,3075.00,SPX231215P03075000,39.4,-1.05,38.2,38.7,1,0.2951,-0.0788,0.0001,3167
Fri Dec 15 2023,SPX231215C03100000,1118.78,0,1115,1120.4,0,0.2914,0.9193,0.0001,184,3100.00,SPX231215P03100000,40.9,-1.2,39.8,40.3,1,0.2924,-0.0822,0.0001,21391
Fri Dec 15 2023,SPX231215C03125000,1064.39,0,1092.5,1097.9,0,0.2888,0.9157,0.0002,1,3125.00,SPX231215P03125000,43.83,0,41.5,41.9,0,0.2897,-0.0858,0.0002,2163
Fri Dec 15 2023,SPX231215C03150000,0,0,1070.1,1075.5,0,0.2862,0.912,0.0002,32,3150.00,SPX231215P03150000,43.45,-2.25,43.2,43.7,120,0.287,-0.0895,0.0002,7146
Fri Dec 15 2023,SPX231215C03175000,0,0,1047.8,1053.2,0,0.2836,0.9081,0.0002,2,3175.00,SPX231215P03175000,44.66,-2.94,45,45.5,171,0.2843,-0.0934,0.0002,15214
Fri Dec 15 2023,SPX231215C03200000,1028.1,10.9,1025.5,1030.9,2,0.281,0.9041,0.0002,1522,3200.00,SPX231215P03200000,46.52,-3.03,47,47.5,4957,0.2819,-0.0975,0.0002,42580
Fri Dec 15 2023,SPX231215C03225000,982.54,0,1003.4,1008.7,0,0.2785,0.8999,0.0002,12,3225.00,SPX231215P03225000,50.3,-1.4,49,49.5,1000,0.2793,-0.1017,0.0002,4838
Fri Dec 15 2023,SPX231215C03250000,981.96,0,981.3,986.7,0,0.276,0.8955,0.0002,286,3250.00,SPX231215P03250000,52.51,-1.34,51.1,51.6,9,0.2768,-0.106,0.0002,15513
Fri Dec 15 2023,SPX231215C03275000,805.12,0,959.4,964.7,0,0.2735,0.8909,0.0002,19,3275.00,SPX231215P03275000,54.54,-1.66,53.3,53.8,5,0.2743,-0.1106,0.0002,3439
Fri Dec 15 2023,SPX231215C03300000,910.88,0,937.5,942.8,0,0.271,0.8862,0.0002,2289,3300.00,SPX231215P03300000,55.27,-3.28,55.6,56.1,170,0.2718,-0.1154,0.0002,26169
Fri Dec 15 2023,SPX231215C03325000,0,0,915.8,921,0,0.2686,0.8812,0.0002,23,3325.00,SPX231215P03325000,57.62,-3.43,58,58.5,172,0.2693,-0.1203,0.0002,2793
Fri Dec 15 2023,SPX231215C03350000,793.39,0,894.2,899.4,0,0.2663,0.8761,0.0002,12,3350.00,SPX231215P03350000,60.5,-3.15,60.4,61,109,0.2668,-0.1254,0.0002,14683
Fri Dec 15 2023,SPX231215C03375000,845.64,0,872.7,877.8,0,0.2639,0.8708,0.0002,8,3375.00,SPX231215P03375000,62.46,-3.89,63,63.7,304,0.2644,-0.1308,0.0002,12881
Fri Dec 15 2023,SPX231215C03400000,827.73,0,851.3,856.4,0,0.2616,0.8652,0.0002,907,3400.00,SPX231215P03400000,65.26,-3.94,65.8,66.4,582,0.262,-0.1363,0.0002,27965
Fri Dec 15 2023,SPX231215C03425000,680.47,0,830,835.1,0,0.2592,0.8595,0.0003,72,3425.00,SPX231215P03425000,68.09,-4.11,68.6,69.3,6,0.2597,-0.142,0.0003,5651
Fri Dec 15 2023,SPX231215C03450000,793.16,0,808.8,813.9,0,0.2568,0.8535,0.0003,134,3450.00,SPX231215P03450000,72.8,-2.45,71.6,72.2,4,0.2573,-0.148,0.0003,22331
Fri Dec 15 2023,SPX231215C03475000,760.84,0,787.8,792.8,0,0.2545,0.8473,0.0003,79,3475.00,SPX231215P03475000,74,-4.5,74.7,75.4,19,0.255,-0.1542,0.0003,5132
Fri Dec 15 2023,SPX231215C03500000,770.02,10.02,766.9,771.9,2,0.2522,0.8409,0.0003,2639,3500.00,SPX231215P03500000,78,-3.8,77.9,78.6,6313,0.2526,-0.1606,0.0003,32405
Fri Dec 15 2023,SPX231215C03525000,707.4,0,746.2,751.1,0,0.25,0.8342,0.0003,35,3525.00,SPX231215P03525000,87.97,0,81.3,82,0,0.2503,-0.1673,0.0003,2800
Fri Dec 15 2023,SPX231215C03550000,709.66,0,725.6,730.5,0,0.2477,0.8273,0.0003,97,3550.00,SPX231215P03550000,84,-5,84.8,85.5,10,0.248,-0.1742,0.0003,5115
Fri Dec 15 2023,SPX231215C03575000,716.8,0,705.1,710,0,0.2454,0.8202,0.0003,123,3575.00,SPX231215P03575000,94.75,0,88.4,89.2,0,0.2456,-0.1814,0.0003,1915
Fri Dec 15 2023,SPX231215C03600000,683.09,5.09,684.8,689.6,4,0.2432,0.8127,0.0003,2333,3600.00,SPX231215P03600000,94.3,-2.45,92.3,93,100,0.2434,-0.1888,0.0003,33077
Fri Dec 15 2023,SPX231215C03625000,658.15,0,664.6,669.4,0,0.2409,0.805,0.0003,209,3625.00,SPX231215P03625000,104.99,0,96.2,97,0,0.2411,-0.1965,0.0003,7817
Fri Dec 15 2023,SPX231215C03650000,638.02,0,645.2,648.7,0,0.2386,0.7971,0.0004,9950,3650.00,SPX231215P03650000,106.66,0,100.4,101.1,0,0.2388,-0.2044,0.0004,13188
Fri Dec 15 2023,SPX231215C03675000,617.1,0,626.6,628.1,0,0.2366,0.7889,0.0004,77,3675.00,SPX231215P03675000,107.27,-2.33,104.6,105.4,2,0.2365,-0.2127,0.0004,3433
Fri Dec 15 2023,SPX231215C03700000,612.24,13.24,606.9,608.4,13,0.2343,0.7804,0.0004,6111,3700.00,SPX231215P03700000,108.5,-5.65,109,109.8,200,0.2342,-0.2212,0.0004,40040
Fri Dec 15 2023,SPX231215C03725000,576.9,0,587.3,588.8,0,0.232,0.7716,0.0004,265,3725.00,SPX231215P03725000,113,-5.9,113.6,114.4,14,0.2319,-0.23,0.0004,4517
Fri Dec 15 2023,SPX231215C03750000,567.07,6.77,567.9,569.4,6,0.2297,0.7625,0.0004,3743,3750.00,SPX231215P03750000,117.55,-6.25,118.4,119.2,16,0.2296,-0.2391,0.0004,12477
Fri Dec 15 2023,SPX231215C03775000,536.75,0,548.7,550.2,0,0.2274,0.7531,0.0004,251,3775.00,SPX231215P03775000,123.3,-5.6,123.3,124.1,60,0.2273,-0.2485,0.0004,2500
Fri Dec 15 2023,SPX231215C03800000,522.59,0,529.6,531.1,0,0.225,0.7434,0.0004,7783,3800.00,SPX231215P03800000,127,-7.1,128.4,129.3,2115,0.2249,-0.2582,0.0004,37515
Fri Dec 15 2023,SPX231215C03825000,506.13,2.53,510.8,512.3,2,0.2227,0.7333,0.0004,2178,3825.00,SPX231215P03825000,139.77,0,133.7,134.6,0,0.2226,-0.2682,0.0004,6780
Fri Dec 15 2023,SPX231215C03850000,480.1,0,492.1,493.6,0,0.2204,0.723,0.0004,17630,3850.00,SPX231215P03850000,138.13,-7.07,139.2,140.1,304,0.2202,-0.2785,0.0004,20222
Fri Dec 15 2023,SPX231215C03875000,471.16,4.41,473.7,475.2,6,0.218,0.7123,0.0005,2239,3875.00,SPX231215P03875000,143.87,-7.23,144.9,145.9,2,0.2179,-0.2892,0.0005,2300
Fri Dec 15 2023,SPX231215C03900000,442.28,0,455.4,456.9,0,0.2156,0.7013,0.0005,13144,3900.00,SPX231215P03900000,151.28,-5.82,150.9,151.8,300,0.2156,-0.3002,0.0005,44057
Fri Dec 15 2023,SPX231215C03925000,434.03,3.43,437.3,438.8,4,0.2132,0.69,0.0005,1584,3925.00,SPX231215P03925000,155.66,-7.69,156.9,157.9,173,0.2131,-0.3115,0.0005,1302
Fri Dec 15 2023,SPX231215C03950000,393.69,0,419.4,420.9,0,0.2107,0.6783,0.0005,11567,3950.00,SPX231215P03950000,173.08,0,163.3,164.1,0,0.2107,-0.3232,0.0005,28038
Fri Dec 15 2023,SPX231215C03975000,397.04,1.79,401.7,403.2,2,0.2082,0.6663,0.0005,4189,3975.00,SPX231215P03975000,186.64,0,169.7,170.6,0,0.2082,-0.3353,0.0005,4048
Fri Dec 15 2023,SPX231215C04000000,389.66,11.81,384.3,385.8,20,0.2057,0.6539,0.0005,88209,4000.00,SPX231215P04000000,174.94,-8.26,176.5,177.3,2482,0.2057,-0.3476,0.0005,101554
Fri Dec 15 2023,SPX231215C04025000,370.09,9.29,367.1,368.6,12,0.2033,0.6411,0.0006,2879,4025.00,SPX231215P04025000,197.5,0,183.3,184.4,0,0.2031,-0.3604,0.0006,2870
Fri Dec 15 2023,SPX231215C04050000,354.67,10.67,350.1,351.6,20,0.2007,0.628,0.0006,11110,4050.00,SPX231215P04050000,189.06,-8.59,190.6,191.6,86,0.2007,-0.3736,0.0006,12489
Fri Dec 15 2023,SPX231215C04075000,327.22,-0.13,333.4,334.9,4,0.1982,0.6145,0.0006,10231,4075.00,SPX231215P04075000,218.64,0,198,199,0,0.1981,-0.387,0.0006,1403
Fri Dec 15 2023,SPX231215C04100000,319.05,7.95,317,318.4,1012,0.1956,0.6006,0.0006,28493,4100.00,SPX231215P04100000,210.2,-2.85,205.8,206.8,1143,0.1956,-0.4009,0.0006,18593
Fri Dec 15 2023,SPX231215C04125000,298.14,2.99,300.9,302.3,2,0.1931,0.5863,0.0006,3519,4125.00,SPX231215P04125000,221.15,0,213.8,214.8,0,0.193,-0.4152,0.0006,2973
Fri Dec 15 2023,SPX231215C04150000,284.3,4.9,285.1,286.4,306,0.1905,0.5717,0.0006,12097,4150.00,SPX231215P04150000,223.05,-6.7,222.1,223.2,157,0.1904,-0.4299,0.0006,10547
Fri Dec 15 2023,SPX231215C04175000,266.67,2.52,269.6,271,2,0.188,0.5566,0.0006,3506,4175.00,SPX231215P04175000,238.26,0,230.8,231.9,0,0.1879,-0.4449,0.0006,1263
Fri Dec 15 2023,SPX231215C04200000,255.72,6.52,254.6,255.7,55,0.1854,0.5412,0.0006,18161,4200.00,SPX231215P04200000,244.67,-3.18,239.8,240.9,150,0.1854,-0.4604,0.0006,11055
Fri Dec 15 2023,SPX231215C04225000,231.64,0,239.8,240.9,0,0.1829,0.5253,0.0006,5710,4225.00,SPX231215P04225000,258.66,0,249.2,250.3,0,0.1828,-0.4762,0.0006,3065
Fri Dec 15 2023,SPX231215C04250000,222.36,2.06,225.4,226.3,52,0.1802,0.5091,0.0007,5269,4250.00,SPX231215P04250000,261.92,-5.43,258.9,260.2,50,0.1803,-0.4925,0.0007,5653
Fri Dec 15 2023,SPX231215C04275000,212.75,6.2,211.4,212.5,15,0.1778,0.4924,0.0007,9062,4275.00,SPX231215P04275000,268.75,-8.9,268.9,270.3,15,0.1778,-0.5091,0.0007,1440
Fri Dec 15 2023,SPX231215C04300000,200,6.85,197.7,198.7,1317,0.1752,0.4755,0.0007,25942,4300.00,SPX231215P04300000,277.8,-10.65,279.5,280.9,200,0.1752,-0.5261,0.0007,8448
Fri Dec 15 2023,SPX231215C04325000,186.67,6.62,184.5,185.6,56,0.1728,0.4581,0.0007,3886,4325.00,SPX231215P04325000,312.3,0,290.4,291.8,0,0.1727,-0.5434,0.0007,1204
Fri Dec 15 2023,SPX231215C04350000,167.26,-0.34,171.7,172.7,72,0.1702,0.4405,0.0007,8896,4350.00,SPX231215P04350000,308.4,0,301.8,303.2,0,0.1702,-0.5611,0.0007,2841
Fri Dec 15 2023,SPX231215C04375000,157.74,2.29,159.4,160.5,8,0.1678,0.4225,0.0007,4086,4375.00,SPX231215P04375000,316.95,-6.2,313.6,315.1,2,0.1678,-0.579,0.0007,761
Fri Dec 15 2023,SPX231215C04400000,149.34,5.44,147.6,148.6,310,0.1654,0.4043,0.0007,54392,4400.00,SPX231215P04400000,346.9,0,325.9,327.4,0,0.1654,-0.5972,0.0007,8961
Fri Dec 15 2023,SPX231215C04425000,125.43,0,136.2,137.2,0,0.163,0.386,0.0007,5814,4425.00,SPX231215P04425000,344.82,0,338.7,340.2,0,0.163,-0.6156,0.0007,408
Fri Dec 15 2023,SPX231215C04450000,124.65,2.7,125.4,126.3,104,0.1607,0.3675,0.0007,8897,4450.00,SPX231215P04450000,354,-8.25,352,353.5,100,0.1606,-0.634,0.0007,2675
Fri Dec 15 2023,SPX231215C04475000,116.61,4.81,115.1,116,96,0.1584,0.349,0.0007,10770,4475.00,SPX231215P04475000,394.35,0,365.8,367.3,0,0.1583,-0.6526,0.0007,1138
Fri Dec 15 2023,SPX231215C04500000,103.07,0.82,105.4,106.2,240,0.1562,0.3305,0.0007,29042,4500.00,SPX231215P04500000,380.84,-10.06,380.2,381.7,52,0.1561,-0.6711,0.0007,8167
Fri Dec 15 2023,SPX231215C04525000,94,0,96.1,96.9,0,0.154,0.3121,0.0007,10552,4525.00,SPX231215P04525000,406.6,0,395.1,396.6,0,0.154,-0.6894,0.0007,1814
Fri Dec 15 2023,SPX231215C04550000,89.52,4.92,87.4,88.2,884,0.1519,0.2939,0.0007,15685,4550.00,SPX231215P04550000,412.03,-9.57,410.6,412.1,6,0.1519,-0.7076,0.0007,1398
Fri Dec 15 2023,SPX231215C04575000,71.9,0,79.2,80.1,0,0.1499,0.276,0.0007,4191,4575.00,SPX231215P04575000,440.83,0,426.7,428.2,0,0.1499,-0.7255,0.0007,819
Fri Dec 15 2023,SPX231215C04600000,73.31,4.11,71.7,72.5,1811,0.148,0.2585,0.0006,20660,4600.00,SPX231215P04600000,457.71,0,443.3,444.8,0,0.148,-0.743,0.0006,6181
Fri Dec 15 2023,SPX231215C04625000,63.53,1.18,64.6,65.5,4,0.1462,0.2414,0.0006,4189,4625.00,SPX231215P04625000,474.1,0,458.8,463.2,0,0.146,-0.7602,0.0006,1501
Fri Dec 15 2023,SPX231215C04650000,59.53,3.53,58.2,59,1,0.1445,0.2247,0.0006,8731,4650.00,SPX231215P04650000,492.48,0,476.4,480.9,0,0.1443,-0.7768,0.0006,2373
Fri Dec 15 2023,SPX231215C04675000,53.48,3.33,52.2,53,1,0.1429,0.2087,0.0006,2254,4675.00,SPX231215P04675000,0,0,494.6,499.2,0,0.1427,-0.7929,0.0006,1686
Fri Dec 15 2023,SPX231215C04700000,47.5,2.65,46.8,47.5,2000,0.1414,0.1932,0.0006,53900,4700.00,SPX231215P04700000,543.6,0,514,518,0,0.1416,-0.8083,0.0006,10557
Fri Dec 15 2023,SPX231215C04725000,40.11,0.01,41.9,42.6,4,0.1401,0.1785,0.0006,1873,4725.00,SPX231215P04725000,549,0,532.5,537.3,0,0.1399,-0.8231,0.0006,1003
Fri Dec 15 2023,SPX231215C04750000,36.12,0,37.5,38.1,0,0.1388,0.1644,0.0005,7236,4750.00,SPX231215P04750000,577.26,0,552.2,557.1,0,0.1387,-0.8371,0.0005,813
Fri Dec 15 2023,SPX231215C04775000,34.13,2.18,33.5,34.1,1,0.1378,0.1512,0.0005,2831,4775.00,SPX231215P04775000,569.63,-17.07,572.3,577.3,1,0.1376,-0.8503,0.0005,699
Fri Dec 15 2023,SPX231215C04800000,31,2.45,30,30.6,603,0.1369,0.1388,0.0005,30522,4800.00,SPX231215P04800000,590.23,-17.07,592.9,598,6,0.1367,-0.8627,0.0005,3104
Fri Dec 15 2023,SPX231215C04825000,28.73,0,26.8,27.4,0,0.1362,0.1272,0.0004,1659,4825.00,SPX231215P04825000,675.9,0,613.9,619,0,0.1359,-0.8743,0.0004,109
Fri Dec 15 2023,SPX231215C04850000,22.36,0,24,24.6,0,0.1356,0.1165,0.0004,3338,4850.00,SPX231215P04850000,770.3,0,635.2,640.4,0,0.1353,-0.885,0.0004,924
Fri Dec 15 2023,SPX231215C04875000,25.59,0,21.5,22.1,0,0.1351,0.1067,0.0004,2966,4875.00,SPX231215P04875000,698.6,0,656.9,662.2,0,0.1349,-0.8948,0.0004,85
Fri Dec 15 2023,SPX231215C04900000,19.5,1.15,19.3,19.8,2157,0.1346,0.0977,0.0004,10332,4900.00,SPX231215P04900000,802.73,0,678.8,684.2,0,0.1346,-0.9039,0.0004,1624
Fri Dec 15 2023,SPX231215C04925000,19.74,0,17.4,17.8,0,0.1344,0.0894,0.0004,2169,4925.00,SPX231215P04925000,0,0,701,706.4,0,0.1343,-0.9121,0.0004,15
Fri Dec 15 2023,SPX231215C04950000,13.78,0,15.7,16.1,0,0.1344,0.082,0.0003,5222,4950.00,SPX231215P04950000,0,0,723.4,728.9,0,0.1342,-0.9196,0.0003,81
