
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:59 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 16 2024,SPX240216C02300000,1628.8,0,1873.4,1880.6,0,0.3703,0.9762,0,48,2300.00,SPX240216P02300000,21,0,15.3,15.7,0,0.3742,-0.0263,0,150
Fri Feb 16 2024,SPX240216C02350000,0,0,1826.7,1833.8,0,0.3641,0.974,0,0,2350.00,SPX240216P02350000,0,0,16.4,16.9,0,0.3676,-0.0285,0,0
Fri Feb 16 2024,SPX240216C02400000,0,0,1780,1787.2,0,0.3581,0.9717,0,0,2400.00,SPX240216P02400000,19.14,0,17.7,18.1,0,0.3611,-0.0308,0,1858
Fri Feb 16 2024,SPX240216C02450000,0,0,1733.4,1740.6,0,0.352,0.9692,0.0001,0,2450.00,SPX240216P02450000,29.36,0,19,19.5,0,0.3548,-0.0333,0.0001,20
Fri Feb 16 2024,SPX240216C02500000,0,0,1687,1694.1,0,0.3462,0.9664,0.0001,0,2500.00,SPX240216P02500000,22.3,0,20.5,21,0,0.3488,-0.0361,0.0001,3030
Fri Feb 16 2024,SPX240216C02550000,0,0,1640.7,1647.8,0,0.3406,0.9634,0.0001,0,2550.00,SPX240216P02550000,23.44,0,22.1,22.6,0,0.3428,-0.039,0.0001,1
Fri Feb 16 2024,SPX240216C02600000,0,0,1594.5,1601.6,0,0.3349,0.9602,0.0001,0,2600.00,SPX240216P02600000,29.3,0,23.8,24.3,0,0.3368,-0.0423,0.0001,1441
Fri Feb 16 2024,SPX240216C02650000,0,0,1548.4,1555.5,0,0.3293,0.9568,0.0001,0,2650.00,SPX240216P02650000,28.4,0,25.7,26.2,0,0.3312,-0.0458,0.0001,3
Fri Feb 16 2024,SPX240216C02700000,1438.22,0,1502.6,1509.6,0,0.324,0.953,0.0001,1,2700.00,SPX240216P02700000,28.12,-1.13,27.9,28.2,1,0.3258,-0.0495,0.0001,1105
Fri Feb 16 2024,SPX240216C02725000,0,0,1479.7,1486.7,0,0.3213,0.951,0.0001,0,2725.00,SPX240216P02725000,42.99,0,28.7,29.3,0,0.3227,-0.0516,0.0001,1
Fri Feb 16 2024,SPX240216C02750000,1460.9,0,1456.8,1463.8,0,0.3186,0.9488,0.0001,1,2750.00,SPX240216P02750000,32.75,0,29.9,30.4,0,0.32,-0.0536,0.0001,6
Fri Feb 16 2024,SPX240216C02775000,0,0,1434,1441,0,0.3159,0.9467,0.0001,0,2775.00,SPX240216P02775000,0,0,30.9,31.6,0,0.3172,-0.0558,0.0001,0
Fri Feb 16 2024,SPX240216C02800000,0,0,1411.3,1418.3,0,0.3135,0.9444,0.0001,0,2800.00,SPX240216P02800000,46.75,0,32.2,32.8,0,0.3146,-0.0581,0.0001,802
Fri Feb 16 2024,SPX240216C02825000,0,0,1388.6,1395.5,0,0.3108,0.942,0.0001,0,2825.00,SPX240216P02825000,49.59,0,33.4,34.1,0,0.312,-0.0605,0.0001,1
Fri Feb 16 2024,SPX240216C02850000,0,0,1366,1372.9,0,0.3084,0.9396,0.0001,0,2850.00,SPX240216P02850000,51.46,0,34.8,35.4,0,0.3094,-0.0629,0.0001,3
Fri Feb 16 2024,SPX240216C02875000,0,0,1343.4,1350.3,0,0.3058,0.937,0.0001,0,2875.00,SPX240216P02875000,39.38,0,36.1,36.8,0,0.3067,-0.0655,0.0001,6
Fri Feb 16 2024,SPX240216C02900000,0,0,1320.8,1327.7,0,0.3032,0.9343,0.0001,0,2900.00,SPX240216P02900000,53.99,0,37.6,38.2,0,0.3043,-0.0682,0.0001,866
Fri Feb 16 2024,SPX240216C02925000,0,0,1298.4,1305.2,0,0.3008,0.9316,0.0001,0,2925.00,SPX240216P02925000,45.51,0,39,39.7,0,0.3017,-0.071,0.0001,4
Fri Feb 16 2024,SPX240216C02950000,1214.02,0,1276,1282.8,0,0.2984,0.9287,0.0001,1,2950.00,SPX240216P02950000,48.2,0,40.7,41.3,0,0.2994,-0.0738,0.0001,30
Fri Feb 16 2024,SPX240216C02975000,0,0,1253.6,1260.4,0,0.2959,0.9257,0.0001,0,2975.00,SPX240216P02975000,52.11,0,42.1,42.9,0,0.2968,-0.0768,0.0001,2
Fri Feb 16 2024,SPX240216C03000000,1118.15,0,1231.3,1238.1,0,0.2935,0.9226,0.0001,16,3000.00,SPX240216P03000000,47.92,0,43.9,44.6,0,0.2944,-0.0799,0.0001,2683
Fri Feb 16 2024,SPX240216C03025000,0,0,1209.1,1215.9,0,0.2912,0.9193,0.0001,0,3025.00,SPX240216P03025000,83.38,0,45.5,46.3,0,0.2919,-0.0832,0.0001,76
Fri Feb 16 2024,SPX240216C03050000,1195.06,0,1187,1193.8,0,0.2889,0.9159,0.0001,2,3050.00,SPX240216P03050000,66.67,0,47.4,48.1,0,0.2895,-0.0866,0.0001,103
Fri Feb 16 2024,SPX240216C03075000,0,0,1164.9,1171.7,0,0.2866,0.9124,0.0001,0,3075.00,SPX240216P03075000,70.4,0,49.2,50.1,0,0.2872,-0.0901,0.0001,98
Fri Feb 16 2024,SPX240216C03100000,0,0,1143,1149.7,0,0.2843,0.9088,0.0002,0,3100.00,SPX240216P03100000,58.82,0,51.1,52,0,0.2847,-0.0937,0.0002,365
Fri Feb 16 2024,SPX240216C03125000,0,0,1121.1,1127.7,0,0.282,0.905,0.0002,0,3125.00,SPX240216P03125000,60.32,0,53.2,54.1,0,0.2825,-0.0975,0.0002,45
Fri Feb 16 2024,SPX240216C03150000,0,0,1099.2,1105.9,0,0.2797,0.9011,0.0002,0,3150.00,SPX240216P03150000,56.74,-1.31,55.4,56.1,4,0.2801,-0.1014,0.0002,3653
Fri Feb 16 2024,SPX240216C03175000,0,0,1077.5,1084.1,0,0.2774,0.8971,0.0002,0,3175.00,SPX240216P03175000,108.54,0,57.6,58.5,0,0.278,-0.1054,0.0002,268
Fri Feb 16 2024,SPX240216C03200000,846.72,0,1055.9,1062.5,0,0.2753,0.8929,0.0002,12,3200.00,SPX240216P03200000,64.71,0,59.9,60.7,0,0.2756,-0.1096,0.0002,793
Fri Feb 16 2024,SPX240216C03225000,0,0,1034.3,1040.9,0,0.273,0.8886,0.0002,0,3225.00,SPX240216P03225000,80.27,0,62.2,63.2,0,0.2734,-0.114,0.0002,114
Fri Feb 16 2024,SPX240216C03250000,1066.65,0,1012.9,1019.4,0,0.2709,0.8841,0.0002,3,3250.00,SPX240216P03250000,68.57,0,64.7,65.7,0,0.2712,-0.1184,0.0002,357
Fri Feb 16 2024,SPX240216C03275000,971.64,0,991.5,998,0,0.2687,0.8794,0.0002,1,3275.00,SPX240216P03275000,70.4,0,67.3,68.3,0,0.269,-0.1231,0.0002,32
Fri Feb 16 2024,SPX240216C03300000,969.24,0,970.3,976.7,0,0.2666,0.8746,0.0002,33,3300.00,SPX240216P03300000,71.6,-1.65,70,70.8,3000,0.2667,-0.1279,0.0002,1712
Fri Feb 16 2024,SPX240216C03325000,847.08,0,949.1,955.6,0,0.2644,0.8696,0.0002,7,3325.00,SPX240216P03325000,72.7,-3.35,72.7,73.8,20,0.2646,-0.1329,0.0002,33
Fri Feb 16 2024,SPX240216C03350000,805.2,0,928.1,934.5,0,0.2623,0.8644,0.0002,17,3350.00,SPX240216P03350000,79.3,0,75.6,76.7,0,0.2624,-0.1381,0.0002,170
Fri Feb 16 2024,SPX240216C03375000,897.6,0,907.2,913.5,0,0.2602,0.8591,0.0002,15,3375.00,SPX240216P03375000,82.3,0,78.6,79.8,0,0.2604,-0.1434,0.0002,112
Fri Feb 16 2024,SPX240216C03400000,819.65,0,886.3,892.7,0,0.2581,0.8536,0.0002,100,3400.00,SPX240216P03400000,81.5,-3.95,81.9,82.8,15,0.2582,-0.1489,0.0002,2681
Fri Feb 16 2024,SPX240216C03425000,696.32,0,865.7,872,0,0.2561,0.8479,0.0002,114,3425.00,SPX240216P03425000,89.4,0,85,86.1,0,0.256,-0.1546,0.0002,68
Fri Feb 16 2024,SPX240216C03450000,780.11,0,845.1,851.4,0,0.254,0.8421,0.0003,43,3450.00,SPX240216P03450000,92.2,0,88.3,89.5,0,0.254,-0.1604,0.0003,284
Fri Feb 16 2024,SPX240216C03475000,814.44,0,824.6,830.9,0,0.2519,0.836,0.0003,46,3475.00,SPX240216P03475000,93.8,-1.95,91.8,93,50,0.2519,-0.1665,0.0003,68
Fri Feb 16 2024,SPX240216C03500000,696.64,0,804.3,810.5,0,0.2498,0.8298,0.0003,232,3500.00,SPX240216P03500000,99.7,0,95.4,96.6,0,0.2498,-0.1727,0.0003,1549
Fri Feb 16 2024,SPX240216C03525000,776.37,0,784.1,790.3,0,0.2477,0.8233,0.0003,57,3525.00,SPX240216P03525000,109.7,0,99.2,100.4,0,0.2478,-0.1792,0.0003,47
Fri Feb 16 2024,SPX240216C03550000,755.07,0,764,770.2,0,0.2457,0.8167,0.0003,55,3550.00,SPX240216P03550000,111.43,0,103,104.3,0,0.2456,-0.1858,0.0003,343
Fri Feb 16 2024,SPX240216C03575000,735.25,0,744.1,750.2,0,0.2436,0.8098,0.0003,14,3575.00,SPX240216P03575000,106.4,-5,107.1,108.3,10,0.2436,-0.1927,0.0003,382
Fri Feb 16 2024,SPX240216C03600000,604.32,0,724.3,730.4,0,0.2416,0.8028,0.0003,75,3600.00,SPX240216P03600000,111,-4.8,111.4,112.4,2020,0.2416,-0.1997,0.0003,2479
Fri Feb 16 2024,SPX240216C03625000,594.12,0,706.2,709,0,0.2395,0.7955,0.0003,27,3625.00,SPX240216P03625000,116,-4.15,115.5,116.9,4,0.2395,-0.207,0.0003,76
Fri Feb 16 2024,SPX240216C03650000,675.06,0,686.7,689.5,0,0.2374,0.788,0.0003,18,3650.00,SPX240216P03650000,132.2,0,120,121.3,0,0.2375,-0.2145,0.0003,187
Fri Feb 16 2024,SPX240216C03675000,552.96,0,667.3,670.1,0,0.2353,0.7803,0.0003,27,3675.00,SPX240216P03675000,124.1,-5.3,124.5,125.9,10,0.2354,-0.2222,0.0003,52
Fri Feb 16 2024,SPX240216C03700000,641.1,0,648.1,650.9,0,0.2332,0.7723,0.0004,58,3700.00,SPX240216P03700000,128.8,-5.5,129.4,130.4,10,0.2333,-0.2302,0.0004,3351
Fri Feb 16 2024,SPX240216C03725000,547.41,0,629,631.8,0,0.2311,0.7642,0.0004,12,3725.00,SPX240216P03725000,136.32,0,134.1,135.6,0,0.2312,-0.2383,0.0004,1618
Fri Feb 16 2024,SPX240216C03750000,528.77,0,610,612.9,0,0.229,0.7558,0.0004,42,3750.00,SPX240216P03750000,158.85,0,139.2,140.6,0,0.2291,-0.2468,0.0004,398
Fri Feb 16 2024,SPX240216C03775000,511.74,0,591.3,594.1,0,0.227,0.7471,0.0004,35,3775.00,SPX240216P03775000,175.84,0,144.4,145.8,0,0.227,-0.2554,0.0004,19
Fri Feb 16 2024,SPX240216C03800000,570.13,4.83,572.7,575.5,2,0.2249,0.7382,0.0004,23,3800.00,SPX240216P03800000,157.6,0,149.7,151.1,0,0.2249,-0.2643,0.0004,852
Fri Feb 16 2024,SPX240216C03825000,476.42,0,554.2,557,0,0.2228,0.7291,0.0004,8,3825.00,SPX240216P03825000,193.64,0,155.2,156.7,0,0.2228,-0.2734,0.0004,26
Fri Feb 16 2024,SPX240216C03850000,537.66,0,535.9,538.8,0,0.2206,0.7197,0.0004,90,3850.00,SPX240216P03850000,170.08,0,160.9,162.3,0,0.2206,-0.2828,0.0004,1084
Fri Feb 16 2024,SPX240216C03875000,510.36,0,517.8,520.6,0,0.2185,0.71,0.0004,60,3875.00,SPX240216P03875000,172.48,0,166.8,168.3,0,0.2184,-0.2925,0.0004,331
Fri Feb 16 2024,SPX240216C03900000,491.14,0,499.9,502.7,0,0.2162,0.7001,0.0004,686,3900.00,SPX240216P03900000,172,-6.8,172.8,174.2,200,0.2162,-0.3024,0.0004,1323
Fri Feb 16 2024,SPX240216C03925000,471.81,0,482.1,484.9,0,0.214,0.6899,0.0004,211,3925.00,SPX240216P03925000,189,0,178.9,180.4,0,0.214,-0.3126,0.0004,1431
Fri Feb 16 2024,SPX240216C03950000,470,12.3,464.4,467.3,1650,0.2118,0.6795,0.0004,415,3950.00,SPX240216P03950000,192.59,0,185.6,186.7,0,0.2119,-0.323,0.0004,2314
Fri Feb 16 2024,SPX240216C03975000,440.19,0,447,449.8,0,0.2095,0.6688,0.0005,1046,3975.00,SPX240216P03975000,207.45,0,191.7,193.4,0,0.2095,-0.3337,0.0005,215
Fri Feb 16 2024,SPX240216C04000000,406.44,0,429.7,432.5,0,0.2072,0.6578,0.0005,7114,4000.00,SPX240216P04000000,197.39,-7.66,198.8,200,1,0.2073,-0.3448,0.0005,3157
Fri Feb 16 2024,SPX240216C04025000,389.89,0,412.6,415.4,0,0.2049,0.6465,0.0005,315,4025.00,SPX240216P04025000,219.7,0,205.3,207.1,0,0.2049,-0.356,0.0005,52
Fri Feb 16 2024,SPX240216C04050000,398.59,0,395.8,398.6,0,0.2026,0.6349,0.0005,831,4050.00,SPX240216P04050000,224.78,0,212.4,214.2,0,0.2026,-0.3676,0.0005,563
Fri Feb 16 2024,SPX240216C04075000,377.88,4.63,379.1,381.9,2,0.2003,0.623,0.0005,2697,4075.00,SPX240216P04075000,218.62,-8.13,219.8,221.6,1,0.2003,-0.3795,0.0005,88
Fri Feb 16 2024,SPX240216C04100000,355.55,0,363,365.2,0,0.1979,0.6108,0.0005,3906,4100.00,SPX240216P04100000,226.26,-8.34,227.7,228.9,200,0.198,-0.3917,0.0005,2431
Fri Feb 16 2024,SPX240216C04125000,346.56,5.61,346.6,349.3,1,0.1955,0.5983,0.0005,2554,4125.00,SPX240216P04125000,242.51,0,235.1,237,0,0.1956,-0.4042,0.0005,45
Fri Feb 16 2024,SPX240216C04150000,330.66,5.46,330.6,333.4,1,0.1932,0.5855,0.0005,1665,4150.00,SPX240216P04150000,243.4,-7.3,243.2,245,10,0.1932,-0.417,0.0005,162
Fri Feb 16 2024,SPX240216C04175000,297.7,0,315,317.7,0,0.1908,0.5724,0.0006,1094,4175.00,SPX240216P04175000,251.7,-7.4,251.5,253.4,10,0.1908,-0.4301,0.0006,69
Fri Feb 16 2024,SPX240216C04200000,297.76,3.46,299.9,302.1,4,0.1884,0.559,0.0006,971,4200.00,SPX240216P04200000,262.04,-5.91,260.1,261.9,2,0.1884,-0.4435,0.0006,577
Fri Feb 16 2024,SPX240216C04225000,278.55,0,284.9,287,0,0.1861,0.5452,0.0006,1105,4225.00,SPX240216P04225000,425.51,0,269,270.9,0,0.1861,-0.4573,0.0006,2
Fri Feb 16 2024,SPX240216C04250000,264.79,0,270.1,272.3,0,0.1837,0.5311,0.0006,289,4250.00,SPX240216P04250000,315.3,0,278.2,280.1,0,0.1837,-0.4714,0.0006,381
Fri Feb 16 2024,SPX240216C04275000,256.5,5.85,255.7,257.6,20,0.1812,0.5168,0.0006,1724,4275.00,SPX240216P04275000,320.25,0,287.7,289.7,0,0.1813,-0.4858,0.0006,4
Fri Feb 16 2024,SPX240216C04300000,242.3,5.5,241.8,243.1,40,0.1789,0.502,0.0006,2640,4300.00,SPX240216P04300000,312.28,0,297.3,299.6,0,0.1789,-0.5004,0.0006,538
Fri Feb 16 2024,SPX240216C04325000,230.11,7.11,227.8,229.7,18,0.1766,0.487,0.0006,635,4325.00,SPX240216P04325000,433.16,0,307.4,309.8,0,0.1766,-0.5155,0.0006,12
Fri Feb 16 2024,SPX240216C04350000,217.13,7.13,214.4,216.4,12,0.1742,0.4717,0.0006,1201,4350.00,SPX240216P04350000,333.93,0,318,320.4,0,0.1742,-0.5308,0.0006,35
Fri Feb 16 2024,SPX240216C04375000,204.16,7.16,201.3,203.2,2,0.1719,0.4561,0.0006,1619,4375.00,SPX240216P04375000,466.28,0,328.9,331.4,0,0.1719,-0.5464,0.0006,16
Fri Feb 16 2024,SPX240216C04400000,191.88,7.23,189,190.3,38,0.1696,0.4402,0.0006,3196,4400.00,SPX240216P04400000,413.57,0,340.3,342.8,0,0.1696,-0.5622,0.0006,125
Fri Feb 16 2024,SPX240216C04425000,179.43,6.88,176.4,178.3,18,0.1673,0.4242,0.0006,1315,4425.00,SPX240216P04425000,474.45,0,352,354.6,0,0.1674,-0.5783,0.0006,125
Fri Feb 16 2024,SPX240216C04450000,168,7,164.7,166.6,1650,0.1651,0.4079,0.0006,271,4450.00,SPX240216P04450000,451.36,0,364.2,366.8,0,0.1651,-0.5946,0.0006,59
Fri Feb 16 2024,SPX240216C04475000,149.1,0,153.3,155.2,0,0.1628,0.3914,0.0006,180,4475.00,SPX240216P04475000,469.01,0,376.8,379.4,0,0.1629,-0.6111,0.0006,44
Fri Feb 16 2024,SPX240216C04500000,138.56,0,142.7,144,0,0.1607,0.3749,0.0006,5366,4500.00,SPX240216P04500000,446.55,0,389.7,392.5,0,0.1607,-0.6276,0.0006,203
Fri Feb 16 2024,SPX240216C04525000,128.1,0,131.9,133.8,0,0.1586,0.3583,0.0006,190,4525.00,SPX240216P04525000,498.56,0,403.2,406,0,0.1586,-0.6442,0.0006,61
Fri Feb 16 2024,SPX240216C04550000,118.2,0,122.1,123.8,0,0.1565,0.3418,0.0006,1693,4550.00,SPX240216P04550000,511.69,0,417.2,420,0,0.1565,-0.6607,0.0006,82
Fri Feb 16 2024,SPX240216C04575000,107.3,0,112.5,114.4,0,0.1545,0.3252,0.0006,1222,4575.00,SPX240216P04575000,479.69,0,431.7,434.6,0,0.1545,-0.6773,0.0006,18
Fri Feb 16 2024,SPX240216C04600000,98.9,0,103.7,105.4,0,0.1526,0.3089,0.0006,986,4600.00,SPX240216P04600000,450.37,-7.83,446.7,449.6,2,0.1526,-0.6936,0.0006,100
Fri Feb 16 2024,SPX240216C04625000,90.8,0,95.1,96.9,0,0.1507,0.2927,0.0006,222,4625.00,SPX240216P04625000,489.09,0,462.3,465.1,0,0.1507,-0.7098,0.0006,5
Fri Feb 16 2024,SPX240216C04650000,82.9,0,87.3,88.9,0,0.149,0.2767,0.0006,610,4650.00,SPX240216P04650000,650.1,0,478.3,481.1,0,0.149,-0.7258,0.0006,11
Fri Feb 16 2024,SPX240216C04675000,75.9,0,79.8,81.5,0,0.1473,0.2611,0.0006,330,4675.00,SPX240216P04675000,690.72,0,494.8,497.7,0,0.1473,-0.7414,0.0006,29
Fri Feb 16 2024,SPX240216C04700000,68.5,0,72.8,74.4,0,0.1456,0.2457,0.0006,752,4700.00,SPX240216P04700000,509.5,-14.2,509.9,515.6,6,0.1452,-0.7568,0.0006,16
Fri Feb 16 2024,SPX240216C04725000,63.7,0,66.4,67.9,0,0.1441,0.2308,0.0006,200,4725.00,SPX240216P04725000,614.05,0,527.4,533.1,0,0.1437,-0.7717,0.0006,1
Fri Feb 16 2024,SPX240216C04750000,55.33,0,60.4,61.8,0,0.1426,0.2163,0.0006,1459,4750.00,SPX240216P04750000,632.5,0,545.3,551.1,0,0.1422,-0.7862,0.0006,33
Fri Feb 16 2024,SPX240216C04775000,53.55,0,54.9,56.2,0,0.1413,0.2023,0.0005,20,4775.00,SPX240216P04775000,0,0,563.7,569.6,0,0.1409,-0.8002,0.0005,0
Fri Feb 16 2024,SPX240216C04800000,49.21,1.11,49.8,51,66,0.14,0.1888,0.0005,690,4800.00,SPX240216P04800000,592.65,0,582.5,588.5,0,0.1396,-0.8137,0.0005,18
Fri Feb 16 2024,SPX240216C04850000,40.38,0.93,41,42.1,66,0.1379,0.1636,0.0005,33,4850.00,SPX240216P04850000,594.57,0,621.5,627.7,0,0.1375,-0.8389,0.0005,3
Fri Feb 16 2024,SPX240216C04900000,32.6,0.25,33.7,34.7,2000,0.1362,0.1409,0.0004,264,4900.00,SPX240216P04900000,751.44,0,662.1,668.4,0,0.1358,-0.8616,0.0004,40
Fri Feb 16 2024,SPX240216C04950000,26.97,0.32,27.8,28.6,2,0.135,0.1209,0.0004,287,4950.00,SPX240216P04950000,0,0,704,710.5,0,0.1346,-0.8816,0.0004,0
Fri Feb 16 2024,SPX240216C05000000,22.7,0.7,23,23.7,2,0.1342,0.1036,0.0004,4336,5000.00,SPX240216P05000000,773.05,0,747,753.6,0,0.1336,-0.8989,0.0004,2088
Fri Feb 16 2024,SPX240216C05100000,15.92,0.77,15.9,16.5,2,0.1336,0.0765,0.0003,157,5100.00,SPX240216P05100000,924.1,0,835.8,842.6,0,0.1331,-0.926,0.0003,7
Fri Feb 16 2024,SPX240216C05200000,11.22,0.52,11.1,11.7,3001,0.1338,0.0574,0.0002,107,5200.00,SPX240216P05200000,0,0,927,933.9,0,0.1336,-0.9451,0.0002,9
Fri Feb 16 2024,SPX240216C05300000,5.56,0,8,8.5,0,0.135,0.0437,0.0002,20,5300.00,SPX240216P05300000,0,0,1019.7,1026.7,0,0.1346,-0.9588,0.0002,0
Fri Feb 16 2024,SPX240216C05400000,4.2,0,6,6.4,0,0.1371,0.0336,0.0001,2150,5400.00,SPX240216P05400000,0,0,1113.5,1120.4,0,0.1362,-0.9689,0.0001,0
Fri Feb 16 2024,SPX240216C05600000,3.96,0,3.6,3.8,0,0.1422,0.0202,0.0001,125,5600.00,SPX240216P05600000,0,0,1302.6,1309.6,0,0.1397,-0.9823,0.0001,0
Fri Feb 16 2024,SPX240216C05800000,2.45,0,2.15,2.35,0,0.147,0.0124,0.0001,95,5800.00,SPX240216P05800000,1442.11,0,1492.9,1500,0,0.1428,-0.9901,0.0001,10
Fri Feb 16 2024,SPX240216C06000000,1.01,0,1.3,1.55,0,0.1519,0.0079,0,40,6000.00,SPX240216P06000000,1876.15,0,1683.8,1691,0,0.1446,-0.9946,0,2
Fri Feb 16 2024,SPX240216C06200000,0.79,0,0.85,1.1,0,0.1577,0.0053,0,9,6200.00,SPX240216P06200000,0,0,1875.1,1882.2,0,0.1418,-0.9972,0,0
Fri Feb 16 2024,SPX240216C06400000,0.5,0,0.55,0.8,0,0.163,0.0038,0,6,6400.00,SPX240216P06400000,0,0,2066.5,2073.7,0,0,-0.9987,0,10
Fri Feb 16 2024,SPX240216C06600000,0.3,0,0.4,0.65,0,0.1696,0.0028,0,7,6600.00,SPX240216P06600000,2441.25,0,2258,2265.3,0,0,-0.9996,0,2
Fri Feb 16 2024,SPX240216C06800000,0.5,0,0.25,0.5,0,0.1744,0.0022,0,7,6800.00,SPX240216P06800000,2722.8,0,2449.6,2457,0,0,-1,0,49
Fri Feb 16 2024,SPX240216C07000000,0.2,0,0.15,0.25,30,0.1745,0.0018,0,587,7000.00,SPX240216P07000000,2772.65,0,2641.2,2648.7,0,0,-1,0,141
